media,zipcode,visits_data
ELMON.CAT - VADEGUST,8221.0,"{'browser_uniques': {'1_Month': '50.632', 'daily_avg': '1.993', 'mon_fri_avg': '2.219', 'sat_sun_avg': '1.344', 'pages_per_visit': '1,07', 'avg_visit_duration': '0:01:23', 'avg_interaction_time': '0:00:54'}, 'visits': {'1_Month': '66.598', 'daily_avg': '2.148', 'mon_fri_avg': '2.384', 'sat_sun_avg': '1.470'}, 'pages': {'1_Month': '70.943', 'daily_avg': '2.288', 'mon_fri_avg': '2.544', 'sat_sun_avg': '1.553'}}"
LAVEUDELSLLIBRES.CAT,8221.0,"{'browser_uniques': {'1_Month': '7.434', 'daily_avg': '295', 'mon_fri_avg': '244', 'sat_sun_avg': '439', 'pages_per_visit': '1,33', 'avg_visit_duration': '0:03:20', 'avg_interaction_time': '0:02:12'}, 'visits': {'1_Month': '10.468', 'daily_avg': '338', 'mon_fri_avg': '277', 'sat_sun_avg': '512'}, 'pages': {'1_Month': '13.894', 'daily_avg': '448', 'mon_fri_avg': '357', 'sat_sun_avg': '710'}}"
MONESPORT.CAT,8221.0,"{'browser_uniques': {'1_Month': '131.214', 'daily_avg': '7.302', 'mon_fri_avg': '6.918', 'sat_sun_avg': '8.408', 'pages_per_visit': '1,08', 'avg_visit_duration': '0:01:14', 'avg_interaction_time': '0:01:25'}, 'visits': {'1_Month': '255.539', 'daily_avg': '8.243', 'mon_fri_avg': '7.816', 'sat_sun_avg': '9.470'}, 'pages': {'1_Month': '275.015', 'daily_avg': '8.871', 'mon_fri_avg': '8.423', 'sat_sun_avg': '10.161'}}"
MONPLANETA.CAT,8221.0,"{'browser_uniques': {'1_Month': '21.774', 'daily_avg': '901', 'mon_fri_avg': '911', 'sat_sun_avg': '873', 'pages_per_visit': '1,11', 'avg_visit_duration': '0:01:40', 'avg_interaction_time': '0:01:08'}, 'visits': {'1_Month': '30.875', 'daily_avg': '996', 'mon_fri_avg': '1.007', 'sat_sun_avg': '966'}, 'pages': {'1_Month': '34.174', 'daily_avg': '1.102', 'mon_fri_avg': '1.118', 'sat_sun_avg': '1.058'}}"
MONTERRASSA.CAT,8221.0,"{'browser_uniques': {'1_Month': '129.382', 'daily_avg': '8.677', 'mon_fri_avg': '9.060', 'sat_sun_avg': '7.577', 'pages_per_visit': '1,33', 'avg_visit_duration': '0:01:47', 'avg_interaction_time': '0:02:00'}, 'visits': {'1_Month': '333.186', 'daily_avg': '10.748', 'mon_fri_avg': '11.295', 'sat_sun_avg': '9.176'}, 'pages': {'1_Month': '443.268', 'daily_avg': '14.299', 'mon_fri_avg': '15.095', 'sat_sun_avg': '12.009'}}"
NOSALTRESLAVEU.CAT,8221.0,"{'browser_uniques': {'1_Month': '2.424', 'daily_avg': '85', 'mon_fri_avg': '89', 'sat_sun_avg': '75', 'pages_per_visit': '1,14', 'avg_visit_duration': '0:02:02', 'avg_interaction_time': '0:00:51'}, 'visits': {'1_Month': '2.840', 'daily_avg': '92', 'mon_fri_avg': '95', 'sat_sun_avg': '81'}, 'pages': {'1_Month': '3.236', 'daily_avg': '104', 'mon_fri_avg': '110', 'sat_sun_avg': '88'}}"
TORNAVEU.CAT,8221.0,"{'browser_uniques': {'1_Month': '4.227', 'daily_avg': '160', 'mon_fri_avg': '179', 'sat_sun_avg': '106', 'pages_per_visit': '1,43', 'avg_visit_duration': '0:02:57', 'avg_interaction_time': '0:01:01'}, 'visits': {'1_Month': '5.620', 'daily_avg': '181', 'mon_fri_avg': '204', 'sat_sun_avg': '117'}, 'pages': {'1_Month': '8.057', 'daily_avg': '260', 'mon_fri_avg': '300', 'sat_sun_avg': '144'}}"
E-NOTICIES - E-NOTICIES.CAT,8025.0,"{'browser_uniques': {'1_Month': '848.652', 'daily_avg': '113.578', 'mon_fri_avg': '118.043', 'sat_sun_avg': '100.740', 'pages_per_visit': '1,45', 'avg_visit_duration': '0:03:18', 'avg_interaction_time': '0:08:09'}, 'visits': {'1_Month': '4.671.211', 'daily_avg': '150.684', 'mon_fri_avg': '156.987', 'sat_sun_avg': '132.564'}, 'pages': {'1_Month': '6.788.339', 'daily_avg': '218.979', 'mon_fri_avg': '228.527', 'sat_sun_avg': '191.527'}}"
BETEVE.CAT,8018.0,"{'browser_uniques': {'1_Month': '813.519', 'daily_avg': '49.973', 'mon_fri_avg': '51.089', 'sat_sun_avg': '46.766', 'pages_per_visit': '1,52', 'avg_visit_duration': '0:02:39', 'avg_interaction_time': '0:02:01'}, 'visits': {'1_Month': '2.014.010', 'daily_avg': '64.968', 'mon_fri_avg': '66.935', 'sat_sun_avg': '59.314'}, 'pages': {'1_Month': '3.051.327', 'daily_avg': '98.430', 'mon_fri_avg': '101.284', 'sat_sun_avg': '90.226'}}"
EL PUNT AVUI.CAT,17005.0,"{'browser_uniques': {'1_Month': '686.317', 'daily_avg': '43.857', 'mon_fri_avg': '44.975', 'sat_sun_avg': '40.641', 'pages_per_visit': '2,32', 'avg_visit_duration': '0:03:06', 'avg_interaction_time': '0:03:12'}, 'visits': {'1_Month': '1.643.047', 'daily_avg': '53.002', 'mon_fri_avg': '54.415', 'sat_sun_avg': '48.936'}, 'pages': {'1_Month': '3.810.923', 'daily_avg': '122.933', 'mon_fri_avg': '125.538', 'sat_sun_avg': '115.444'}}"
EL PUNT AVUI.CAT - LECONOMIC,17005.0,"{'browser_uniques': {'1_Month': '7.605', 'daily_avg': '296', 'mon_fri_avg': '318', 'sat_sun_avg': '233', 'pages_per_visit': '2,56', 'avg_visit_duration': '0:12:45', 'avg_interaction_time': '0:02:06'}, 'visits': {'1_Month': '10.781', 'daily_avg': '348', 'mon_fri_avg': '377', 'sat_sun_avg': '265'}, 'pages': {'1_Month': '27.563', 'daily_avg': '889', 'mon_fri_avg': '969', 'sat_sun_avg': '661'}}"
EL PUNT AVUI.CAT - LESPORTIUDECATALUNYA.CAT,17005.0,"{'browser_uniques': {'1_Month': '108.343', 'daily_avg': '5.412', 'mon_fri_avg': '5.537', 'sat_sun_avg': '5.051', 'pages_per_visit': '2,08', 'avg_visit_duration': '0:04:28', 'avg_interaction_time': '0:01:51'}, 'visits': {'1_Month': '193.317', 'daily_avg': '6.236', 'mon_fri_avg': '6.383', 'sat_sun_avg': '5.814'}, 'pages': {'1_Month': '402.720', 'daily_avg': '12.991', 'mon_fri_avg': '13.270', 'sat_sun_avg': '12.188'}}"
DIARIDEGIRONA.CAT,17002.0,"{'browser_uniques': {'1_Month': '678.887', 'daily_avg': '62.303', 'mon_fri_avg': '64.115', 'sat_sun_avg': '57.096', 'pages_per_visit': '1,98', 'avg_visit_duration': '0:04:03', 'avg_interaction_time': '0:05:20'}, 'visits': {'1_Month': '2.674.824', 'daily_avg': '86.285', 'mon_fri_avg': '89.207', 'sat_sun_avg': '77.884'}, 'pages': {'1_Month': '5.289.293', 'daily_avg': '170.622', 'mon_fri_avg': '177.897', 'sat_sun_avg': '149.709'}}"
XCATALUNYA.CAT - CATALA,17001.0,"{'browser_uniques': {'1_Month': '635.636', 'daily_avg': '74.067', 'mon_fri_avg': '73.952', 'sat_sun_avg': '74.397', 'pages_per_visit': '1,24', 'avg_visit_duration': '0:02:01', 'avg_interaction_time': '0:04:35'}, 'visits': {'1_Month': '2.871.937', 'daily_avg': '92.643', 'mon_fri_avg': '92.187', 'sat_sun_avg': '93.954'}, 'pages': {'1_Month': '3.571.738', 'daily_avg': '115.217', 'mon_fri_avg': '114.496', 'sat_sun_avg': '117.291'}}"
REGIÓ7.CAT,8243.0,"{'browser_uniques': {'1_Month': '628.992', 'daily_avg': '54.636', 'mon_fri_avg': '55.982', 'sat_sun_avg': '50.765', 'pages_per_visit': '1,77', 'avg_visit_duration': '0:03:20', 'avg_interaction_time': '0:04:36'}, 'visits': {'1_Month': '2.208.715', 'daily_avg': '71.249', 'mon_fri_avg': '72.617', 'sat_sun_avg': '67.316'}, 'pages': {'1_Month': '3.909.373', 'daily_avg': '126.109', 'mon_fri_avg': '129.486', 'sat_sun_avg': '116.398'}}"
SEGRE.COM - CATALÀ,25007.0,"{'browser_uniques': {'1_Month': '370.050', 'daily_avg': '29.554', 'mon_fri_avg': '30.287', 'sat_sun_avg': '27.447', 'pages_per_visit': '2,06', 'avg_visit_duration': '0:03:33', 'avg_interaction_time': '0:04:10'}, 'visits': {'1_Month': '1.171.532', 'daily_avg': '37.791', 'mon_fri_avg': '38.760', 'sat_sun_avg': '35.007'}, 'pages': {'1_Month': '2.413.241', 'daily_avg': '77.846', 'mon_fri_avg': '79.891', 'sat_sun_avg': '71.969'}}"
TIMEOUT.CAT,8002.0,"{'browser_uniques': {'1_Month': '347.250', 'daily_avg': '14.720', 'mon_fri_avg': '13.547', 'sat_sun_avg': '18.094', 'pages_per_visit': '1,26', 'avg_visit_duration': '0:01:22', 'avg_interaction_time': '0:00:50'}, 'visits': {'1_Month': '513.649', 'daily_avg': '16.569', 'mon_fri_avg': '15.218', 'sat_sun_avg': '20.455'}, 'pages': {'1_Month': '647.461', 'daily_avg': '20.886', 'mon_fri_avg': '19.235', 'sat_sun_avg': '25.633'}}"
CATALUNYADIARI.COM,8006.0,"{'browser_uniques': {'1_Month': '346.772', 'daily_avg': '33.004', 'mon_fri_avg': '31.503', 'sat_sun_avg': '37.319', 'pages_per_visit': '1,27', 'avg_visit_duration': '0:02:46', 'avg_interaction_time': '0:04:53'}, 'visits': {'1_Month': '1.214.130', 'daily_avg': '39.165', 'mon_fri_avg': '37.025', 'sat_sun_avg': '45.319'}, 'pages': {'1_Month': '1.536.460', 'daily_avg': '49.563', 'mon_fri_avg': '46.192', 'sat_sun_avg': '59.255'}}"
GRUP RACOCATALA (P),8010.0,"{'browser_uniques': {'1_Month': '295.741', 'daily_avg': '12.862', 'mon_fri_avg': '13.390', 'sat_sun_avg': '11.342', 'pages_per_visit': '1,88', 'avg_visit_duration': '0:03:31', 'avg_interaction_time': '0:01:52'}, 'visits': {'1_Month': '479.514', 'daily_avg': '15.180', 'mon_fri_avg': '15.794', 'sat_sun_avg': '13.413'}, 'pages': {'1_Month': '910.682', 'daily_avg': '28.504', 'mon_fri_avg': '29.399', 'sat_sun_avg': '25.932'}}"
AUDIO.CAT,8010.0,"{'browser_uniques': {'1_Month': '2.332', 'daily_avg': '87', 'mon_fri_avg': '97', 'sat_sun_avg': '60', 'pages_per_visit': '1,71', 'avg_visit_duration': '0:02:14', 'avg_interaction_time': '0:00:36'}, 'visits': {'1_Month': '3.111', 'daily_avg': '100', 'mon_fri_avg': '111', 'sat_sun_avg': '70'}, 'pages': {'1_Month': '5.333', 'daily_avg': '172', 'mon_fri_avg': '190', 'sat_sun_avg': '120'}}"
RACOCATALA.CAT,8010.0,"{'browser_uniques': {'1_Month': '183.436', 'daily_avg': '8.540', 'mon_fri_avg': '8.946', 'sat_sun_avg': '7.374', 'pages_per_visit': '1,96', 'avg_visit_duration': '0:03:32', 'avg_interaction_time': '0:02:24'}, 'visits': {'1_Month': '316.720', 'daily_avg': '10.217', 'mon_fri_avg': '10.700', 'sat_sun_avg': '8.829'}, 'pages': {'1_Month': '622.030', 'daily_avg': '20.065', 'mon_fri_avg': '20.756', 'sat_sun_avg': '18.081'}}"
RACOCATALA.CAT - VERSOS.CAT,8010.0,"{'browser_uniques': {'1_Month': '13.041', 'daily_avg': '483', 'mon_fri_avg': '520', 'sat_sun_avg': '378', 'pages_per_visit': '2,31', 'avg_visit_duration': '0:03:43', 'avg_interaction_time': '0:01:29'}, 'visits': {'1_Month': '17.216', 'daily_avg': '555', 'mon_fri_avg': '597', 'sat_sun_avg': '436'}, 'pages': {'1_Month': '39.693', 'daily_avg': '1.280', 'mon_fri_avg': '1.373', 'sat_sun_avg': '1.014'}}"
RACOCATALA.CAT - NATIONALIA.CAT,8010.0,"{'browser_uniques': {'1_Month': '1.311', 'daily_avg': '53', 'mon_fri_avg': '60', 'sat_sun_avg': '36', 'pages_per_visit': '1,64', 'avg_visit_duration': '0:03:27', 'avg_interaction_time': '0:01:30'}, 'visits': {'1_Month': '1.869', 'daily_avg': '60', 'mon_fri_avg': '68', 'sat_sun_avg': '39'}, 'pages': {'1_Month': '3.056', 'daily_avg': '99', 'mon_fri_avg': '114', 'sat_sun_avg': '55'}}"
RACOCATALA.CAT - BLOG.CAT,8010.0,"{'browser_uniques': {'1_Month': '7.133', 'daily_avg': '260', 'mon_fri_avg': '283', 'sat_sun_avg': '194', 'pages_per_visit': '1,22', 'avg_visit_duration': '0:03:07', 'avg_interaction_time': '0:01:18'}, 'visits': {'1_Month': '9.099', 'daily_avg': '294', 'mon_fri_avg': '319', 'sat_sun_avg': '221'}, 'pages': {'1_Month': '11.109', 'daily_avg': '358', 'mon_fri_avg': '386', 'sat_sun_avg': '280'}}"
SOCIAL.CAT,8010.0,"{'browser_uniques': {'1_Month': '19.736', 'daily_avg': '823', 'mon_fri_avg': '961', 'sat_sun_avg': '428', 'pages_per_visit': '1,54', 'avg_visit_duration': '0:04:50', 'avg_interaction_time': '0:01:26'}, 'visits': {'1_Month': '29.905', 'daily_avg': '965', 'mon_fri_avg': '1.130', 'sat_sun_avg': '490'}, 'pages': {'1_Month': '46.058', 'daily_avg': '1.486', 'mon_fri_avg': '1.755', 'sat_sun_avg': '712'}}"
VIASONA.CAT,8010.0,"{'browser_uniques': {'1_Month': '90.730', 'daily_avg': '3.446', 'mon_fri_avg': '3.439', 'sat_sun_avg': '3.465', 'pages_per_visit': '1,74', 'avg_visit_duration': '0:03:10', 'avg_interaction_time': '0:00:38'}, 'visits': {'1_Month': '122.841', 'daily_avg': '3.963', 'mon_fri_avg': '3.963', 'sat_sun_avg': '3.961'}, 'pages': {'1_Month': '213.374', 'daily_avg': '6.883', 'mon_fri_avg': '6.830', 'sat_sun_avg': '7.034'}}"
EMPORDA.INFO,17600.0,"{'browser_uniques': {'1_Month': '241.524', 'daily_avg': '15.669', 'mon_fri_avg': '15.890', 'sat_sun_avg': '15.034', 'pages_per_visit': '1,47', 'avg_visit_duration': '0:02:32', 'avg_interaction_time': '0:02:24'}, 'visits': {'1_Month': '571.408', 'daily_avg': '18.433', 'mon_fri_avg': '18.794', 'sat_sun_avg': '17.395'}, 'pages': {'1_Month': '841.061', 'daily_avg': '27.131', 'mon_fri_avg': '27.863', 'sat_sun_avg': '25.028'}}"
SOM,8020.0,"{'browser_uniques': {'1_Month': '225.702', 'daily_avg': '9.151', 'mon_fri_avg': '9.264', 'sat_sun_avg': '8.826', 'pages_per_visit': '1,38', 'avg_visit_duration': '0:01:54', 'avg_interaction_time': '0:00:53'}, 'visits': {'1_Month': '315.030', 'daily_avg': '10.154', 'mon_fri_avg': '10.294', 'sat_sun_avg': '9.754'}, 'pages': {'1_Month': '437.450', 'daily_avg': '13.973', 'mon_fri_avg': '14.352', 'sat_sun_avg': '12.883'}}"
CUINA.CAT,8020.0,"{'browser_uniques': {'1_Month': '111.092', 'daily_avg': '4.321', 'mon_fri_avg': '4.180', 'sat_sun_avg': '4.728', 'pages_per_visit': '1,34', 'avg_visit_duration': '0:01:47', 'avg_interaction_time': '0:00:43'}, 'visits': {'1_Month': '147.590', 'daily_avg': '4.761', 'mon_fri_avg': '4.600', 'sat_sun_avg': '5.225'}, 'pages': {'1_Month': '197.483', 'daily_avg': '6.370', 'mon_fri_avg': '6.224', 'sat_sun_avg': '6.793'}}"
DESCOBRIR.CAT,8020.0,"{'browser_uniques': {'1_Month': '55.941', 'daily_avg': '2.120', 'mon_fri_avg': '2.229', 'sat_sun_avg': '1.808', 'pages_per_visit': '1,49', 'avg_visit_duration': '0:02:09', 'avg_interaction_time': '0:01:01'}, 'visits': {'1_Month': '71.473', 'daily_avg': '2.306', 'mon_fri_avg': '2.425', 'sat_sun_avg': '1.963'}, 'pages': {'1_Month': '106.159', 'daily_avg': '3.424', 'mon_fri_avg': '3.632', 'sat_sun_avg': '2.827'}}"
MOLLETAMA.CAT,8020.0,"{'browser_uniques': {'1_Month': '2.528', 'daily_avg': '102', 'mon_fri_avg': '112', 'sat_sun_avg': '74', 'pages_per_visit': '1,50', 'avg_visit_duration': '0:01:40', 'avg_interaction_time': '0:00:50'}, 'visits': {'1_Month': '3.474', 'daily_avg': '112', 'mon_fri_avg': '124', 'sat_sun_avg': '79'}, 'pages': {'1_Month': '5.217', 'daily_avg': '168', 'mon_fri_avg': '186', 'sat_sun_avg': '119'}}"
PETITSAPIENS.CAT,8020.0,"{'browser_uniques': {'1_Month': '9.397', 'daily_avg': '367', 'mon_fri_avg': '419', 'sat_sun_avg': '219', 'pages_per_visit': '3,05', 'avg_visit_duration': '0:03:52', 'avg_interaction_time': '0:01:30'}, 'visits': {'1_Month': '12.967', 'daily_avg': '418', 'mon_fri_avg': '477', 'sat_sun_avg': '248'}, 'pages': {'1_Month': '39.490', 'daily_avg': '1.274', 'mon_fri_avg': '1.443', 'sat_sun_avg': '789'}}"
SAPIENS.CAT,8020.0,"{'browser_uniques': {'1_Month': '18.496', 'daily_avg': '738', 'mon_fri_avg': '799', 'sat_sun_avg': '560', 'pages_per_visit': '1,85', 'avg_visit_duration': '0:03:24', 'avg_interaction_time': '0:02:13'}, 'visits': {'1_Month': '32.700', 'daily_avg': '1.055', 'mon_fri_avg': '1.150', 'sat_sun_avg': '781'}, 'pages': {'1_Month': '60.508', 'daily_avg': '1.952', 'mon_fri_avg': '2.068', 'sat_sun_avg': '1.619'}}"
SOMGRANOLLERS.CAT,8020.0,"{'browser_uniques': {'1_Month': '13.174', 'daily_avg': '632', 'mon_fri_avg': '711', 'sat_sun_avg': '405', 'pages_per_visit': '1,48', 'avg_visit_duration': '0:02:25', 'avg_interaction_time': '0:01:26'}, 'visits': {'1_Month': '22.734', 'daily_avg': '733', 'mon_fri_avg': '832', 'sat_sun_avg': '451'}, 'pages': {'1_Month': '33.584', 'daily_avg': '1.083', 'mon_fri_avg': '1.244', 'sat_sun_avg': '623'}}"
SOMLALLAGOSTA.CAT,8020.0,"{'browser_uniques': {'1_Month': '1.210', 'daily_avg': '50', 'mon_fri_avg': '56', 'sat_sun_avg': '33', 'pages_per_visit': '1,31', 'avg_visit_duration': '0:01:35', 'avg_interaction_time': '0:00:59'}, 'visits': {'1_Month': '1.734', 'daily_avg': '56', 'mon_fri_avg': '63', 'sat_sun_avg': '36'}, 'pages': {'1_Month': '2.267', 'daily_avg': '73', 'mon_fri_avg': '82', 'sat_sun_avg': '47'}}"
SOMLESFRANQUESES.CAT,8020.0,"{'browser_uniques': {'1_Month': '2.419', 'daily_avg': '98', 'mon_fri_avg': '107', 'sat_sun_avg': '71', 'pages_per_visit': '1,46', 'avg_visit_duration': '0:02:13', 'avg_interaction_time': '0:00:59'}, 'visits': {'1_Month': '3.362', 'daily_avg': '108', 'mon_fri_avg': '120', 'sat_sun_avg': '75'}, 'pages': {'1_Month': '4.907', 'daily_avg': '158', 'mon_fri_avg': '180', 'sat_sun_avg': '96'}}"
SOMMARTORELLES.CAT,8020.0,"{'browser_uniques': {'1_Month': '1.487', 'daily_avg': '64', 'mon_fri_avg': '70', 'sat_sun_avg': '48', 'pages_per_visit': '1,36', 'avg_visit_duration': '0:01:59', 'avg_interaction_time': '0:00:58'}, 'visits': {'1_Month': '2.288', 'daily_avg': '74', 'mon_fri_avg': '81', 'sat_sun_avg': '54'}, 'pages': {'1_Month': '3.107', 'daily_avg': '100', 'mon_fri_avg': '110', 'sat_sun_avg': '72'}}"
SOMMOLLET.CAT,8020.0,"{'browser_uniques': {'1_Month': '15.141', 'daily_avg': '772', 'mon_fri_avg': '749', 'sat_sun_avg': '837', 'pages_per_visit': '1,49', 'avg_visit_duration': '0:01:59', 'avg_interaction_time': '0:01:24'}, 'visits': {'1_Month': '28.503', 'daily_avg': '919', 'mon_fri_avg': '910', 'sat_sun_avg': '945'}, 'pages': {'1_Month': '42.446', 'daily_avg': '1.369', 'mon_fri_avg': '1.412', 'sat_sun_avg': '1.246'}}"
SOMMONTMELO.CAT,8020.0,"{'browser_uniques': {'1_Month': '1.816', 'daily_avg': '89', 'mon_fri_avg': '107', 'sat_sun_avg': '36', 'pages_per_visit': '1,29', 'avg_visit_duration': '0:01:32', 'avg_interaction_time': '0:01:09'}, 'visits': {'1_Month': '2.994', 'daily_avg': '97', 'mon_fri_avg': '116', 'sat_sun_avg': '40'}, 'pages': {'1_Month': '3.863', 'daily_avg': '125', 'mon_fri_avg': '150', 'sat_sun_avg': '52'}}"
SOMMONTORNES.CAT,8020.0,"{'browser_uniques': {'1_Month': '2.962', 'daily_avg': '134', 'mon_fri_avg': '119', 'sat_sun_avg': '177', 'pages_per_visit': '1,28', 'avg_visit_duration': '0:01:45', 'avg_interaction_time': '0:01:03'}, 'visits': {'1_Month': '4.492', 'daily_avg': '145', 'mon_fri_avg': '130', 'sat_sun_avg': '189'}, 'pages': {'1_Month': '5.738', 'daily_avg': '185', 'mon_fri_avg': '171', 'sat_sun_avg': '226'}}"
SOMPARETS.CAT,8020.0,"{'browser_uniques': {'1_Month': '2.171', 'daily_avg': '90', 'mon_fri_avg': '101', 'sat_sun_avg': '59', 'pages_per_visit': '1,44', 'avg_visit_duration': '0:01:52', 'avg_interaction_time': '0:01:00'}, 'visits': {'1_Month': '3.070', 'daily_avg': '99', 'mon_fri_avg': '112', 'sat_sun_avg': '63'}, 'pages': {'1_Month': '4.408', 'daily_avg': '142', 'mon_fri_avg': '162', 'sat_sun_avg': '85'}}"
SOMSANTFOST.CAT,8020.0,"{'browser_uniques': {'1_Month': '2.529', 'daily_avg': '115', 'mon_fri_avg': '136', 'sat_sun_avg': '55', 'pages_per_visit': '1,37', 'avg_visit_duration': '0:01:46', 'avg_interaction_time': '0:01:15'}, 'visits': {'1_Month': '4.002', 'daily_avg': '129', 'mon_fri_avg': '153', 'sat_sun_avg': '61'}, 'pages': {'1_Month': '5.472', 'daily_avg': '177', 'mon_fri_avg': '207', 'sat_sun_avg': '88'}}"
SOMVALLES.CAT,8020.0,"{'browser_uniques': {'1_Month': '4.485', 'daily_avg': '170', 'mon_fri_avg': '175', 'sat_sun_avg': '156', 'pages_per_visit': '1,28', 'avg_visit_duration': '0:02:03', 'avg_interaction_time': '0:01:04'}, 'visits': {'1_Month': '5.761', 'daily_avg': '186', 'mon_fri_avg': '192', 'sat_sun_avg': '167'}, 'pages': {'1_Month': '7.387', 'daily_avg': '238', 'mon_fri_avg': '251', 'sat_sun_avg': '203'}}"
LACIUTAT.CAT - CATALÀ,43004.0,"{'browser_uniques': {'1_Month': '210.763', 'daily_avg': '11.705', 'mon_fri_avg': '12.214', 'sat_sun_avg': '10.242', 'pages_per_visit': '1,18', 'avg_visit_duration': '0:01:13', 'avg_interaction_time': '0:00:47'}, 'visits': {'1_Month': '415.464', 'daily_avg': '13.402', 'mon_fri_avg': '14.030', 'sat_sun_avg': '11.595'}, 'pages': {'1_Month': '488.649', 'daily_avg': '15.763', 'mon_fri_avg': '16.752', 'sat_sun_avg': '12.919'}}"
DIARIDETERRASSA.COM,8221.0,"{'browser_uniques': {'1_Month': '198.368', 'daily_avg': '12.721', 'mon_fri_avg': '13.335', 'sat_sun_avg': '10.953', 'pages_per_visit': '1,80', 'avg_visit_duration': '0:02:17', 'avg_interaction_time': '0:02:43'}, 'visits': {'1_Month': '517.920', 'daily_avg': '16.707', 'mon_fri_avg': '17.551', 'sat_sun_avg': '14.281'}, 'pages': {'1_Month': '934.577', 'daily_avg': '30.148', 'mon_fri_avg': '31.821', 'sat_sun_avg': '25.336'}}"
ARA.CAT - ARABALEARS.CAT,8015.0,"{'browser_uniques': {'1_Month': '197.683', 'daily_avg': '11.467', 'mon_fri_avg': '11.922', 'sat_sun_avg': '10.161', 'pages_per_visit': '1,32', 'avg_visit_duration': '0:01:42', 'avg_interaction_time': '0:01:40'}, 'visits': {'1_Month': '402.111', 'daily_avg': '12.971', 'mon_fri_avg': '13.508', 'sat_sun_avg': '11.429'}, 'pages': {'1_Month': '532.586', 'daily_avg': '17.180', 'mon_fri_avg': '17.899', 'sat_sun_avg': '15.114'}}"
DIARIDESABADELL.COM,8201.0,"{'browser_uniques': {'1_Month': '182.649', 'daily_avg': '13.040', 'mon_fri_avg': '13.821', 'sat_sun_avg': '10.793', 'pages_per_visit': '1,69', 'avg_visit_duration': '0:02:28', 'avg_interaction_time': '0:03:13'}, 'visits': {'1_Month': '536.521', 'daily_avg': '17.307', 'mon_fri_avg': '18.396', 'sat_sun_avg': '14.176'}, 'pages': {'1_Month': '907.895', 'daily_avg': '29.287', 'mon_fri_avg': '31.174', 'sat_sun_avg': '23.861'}}"
ELPERIODICO.CAT,8908.0,"{'browser_uniques': {'1_Month': '175.761', 'daily_avg': '9.026', 'mon_fri_avg': '9.353', 'sat_sun_avg': '8.087', 'pages_per_visit': '1,90', 'avg_visit_duration': '0:05:02', 'avg_interaction_time': '0:02:19'}, 'visits': {'1_Month': '323.230', 'daily_avg': '10.427', 'mon_fri_avg': '10.838', 'sat_sun_avg': '9.245'}, 'pages': {'1_Month': '613.161', 'daily_avg': '19.779', 'mon_fri_avg': '20.804', 'sat_sun_avg': '16.835'}}"
DIARIMES.COM - CATALÀ,43005.0,"{'browser_uniques': {'1_Month': '156.302', 'daily_avg': '9.367', 'mon_fri_avg': '10.555', 'sat_sun_avg': '5.951', 'pages_per_visit': '1,58', 'avg_visit_duration': '0:01:18', 'avg_interaction_time': '-'}, 'visits': {'1_Month': '341.712', 'daily_avg': '11.023', 'mon_fri_avg': '12.392', 'sat_sun_avg': '7.088'}, 'pages': {'1_Month': '538.839', 'daily_avg': '17.382', 'mon_fri_avg': '19.621', 'sat_sun_avg': '10.944'}}"
CATORZE.CAT,8024.0,"{'browser_uniques': {'1_Month': '152.675', 'daily_avg': '6.564', 'mon_fri_avg': '7.071', 'sat_sun_avg': '5.108', 'pages_per_visit': '1,43', 'avg_visit_duration': '0:02:06', 'avg_interaction_time': '0:01:32'}, 'visits': {'1_Month': '226.982', 'daily_avg': '7.322', 'mon_fri_avg': '7.883', 'sat_sun_avg': '5.709'}, 'pages': {'1_Month': '324.810', 'daily_avg': '10.478', 'mon_fri_avg': '11.276', 'sat_sun_avg': '8.183'}}"
TARRAGONADIGITAL.COM,8202.0,"{'browser_uniques': {'1_Month': '148.177', 'daily_avg': '7.350', 'mon_fri_avg': '7.727', 'sat_sun_avg': '6.264', 'pages_per_visit': '1,41', 'avg_visit_duration': '0:01:48', 'avg_interaction_time': '0:01:20'}, 'visits': {'1_Month': '252.295', 'daily_avg': '8.139', 'mon_fri_avg': '8.580', 'sat_sun_avg': '6.869'}, 'pages': {'1_Month': '356.678', 'daily_avg': '11.506', 'mon_fri_avg': '12.069', 'sat_sun_avg': '9.886'}}"
EL9NOU.CAT,8500.0,"{'browser_uniques': {'1_Month': '146.320', 'daily_avg': '9.368', 'mon_fri_avg': '9.797', 'sat_sun_avg': '8.136', 'pages_per_visit': '1,85', 'avg_visit_duration': '0:02:39', 'avg_interaction_time': '0:02:23'}, 'visits': {'1_Month': '357.720', 'daily_avg': '11.539', 'mon_fri_avg': '12.105', 'sat_sun_avg': '9.912'}, 'pages': {'1_Month': '662.620', 'daily_avg': '21.375', 'mon_fri_avg': '22.728', 'sat_sun_avg': '17.484'}}"
DIARIANDORRA.AD,,"{'browser_uniques': {'1_Month': '135.152', 'daily_avg': '12.482', 'mon_fri_avg': '13.006', 'sat_sun_avg': '10.976', 'pages_per_visit': '2,28', 'avg_visit_duration': '0:03:40', 'avg_interaction_time': '0:06:56'}, 'visits': {'1_Month': '580.140', 'daily_avg': '18.714', 'mon_fri_avg': '19.619', 'sat_sun_avg': '16.114'}, 'pages': {'1_Month': '1.324.126', 'daily_avg': '42.714', 'mon_fri_avg': '45.016', 'sat_sun_avg': '36.096'}}"
