ID,Origin,media,url,zipcode_iber,zipcode_cac
826,"AMIC, CAC",20 minutos barcelona,,,25141.0
827,"AMIC, CAC",capgròs mataró i maresme,,,25140.0
828,"AMIC, CAC",capgròs mataró i maresme,,,43786.0
829,"AMIC, CAC",capgròs mataró i maresme,,,25250.0
830,"AMIC, CAC",capgròs mataró i maresme,,,17867.0
831,"AMIC, CAC",capgròs mataró i maresme,,,8261.0
832,"AMIC, CAC",capgròs mataró i maresme,,,8758.0
833,"AMIC, CAC",capgròs mataró i maresme,,,8950.0
834,"AMIC, CAC",capgròs mataró i maresme,,,17489.0
835,"AMIC, CAC",capgròs mataró i maresme,,,8589.0
836,"AMIC, CAC",capgròs mataró i maresme,,,25740.0
837,"AMIC, CAC",capgròs mataró i maresme,,,25670.0
838,"AMIC, CAC",capgròs mataró i maresme,,,25141.0
839,"AMIC, CAC",el nostre banyeres,,,25140.0
840,"AMIC, CAC",el nostre banyeres,,,43786.0
841,"AMIC, CAC",el nostre banyeres,,,25250.0
842,"AMIC, CAC",el nostre banyeres,,,17867.0
843,"AMIC, CAC",el nostre banyeres,,,8261.0
844,"AMIC, CAC",el nostre banyeres,,,8758.0
845,"AMIC, CAC",el nostre banyeres,,,8950.0
846,"AMIC, CAC",el nostre banyeres,,,17489.0
847,"AMIC, CAC",el nostre banyeres,,,8589.0
848,"AMIC, CAC",el nostre banyeres,,,25740.0
849,"AMIC, CAC",el nostre banyeres,,,25670.0
850,"AMIC, CAC",el nostre banyeres,,,25141.0
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,,25140.0
852,"AMIC, CAC",diari més tarragona reus i costa daurada,,,43786.0
853,"AMIC, CAC",diari més tarragona reus i costa daurada,,,25250.0
854,"AMIC, CAC",diari més tarragona reus i costa daurada,,,17867.0
855,"AMIC, CAC",diari més tarragona reus i costa daurada,,,8261.0
856,"AMIC, CAC",diari més tarragona reus i costa daurada,,,8758.0
857,"AMIC, CAC",diari més tarragona reus i costa daurada,,,8950.0
858,"AMIC, CAC",diari més tarragona reus i costa daurada,,,17489.0
859,"AMIC, CAC",diari més tarragona reus i costa daurada,,,8589.0
860,"AMIC, CAC",diari més tarragona reus i costa daurada,,,25740.0
861,"AMIC, CAC",diari més tarragona reus i costa daurada,,,25670.0
862,"AMIC, CAC",diari més tarragona reus i costa daurada,,,25141.0
863,"AMIC, CAC",el mirall.net,,,25140.0
864,"AMIC, CAC",el mirall.net,,,43786.0
865,"AMIC, CAC",el mirall.net,,,25250.0
866,"AMIC, CAC",el mirall.net,,,17867.0
867,"AMIC, CAC",el mirall.net,,,8261.0
868,"AMIC, CAC",el mirall.net,,,8758.0
869,"AMIC, CAC",el mirall.net,,,8950.0
870,"AMIC, CAC",el mirall.net,,,17489.0
871,"AMIC, CAC",el mirall.net,,,8589.0
872,"AMIC, CAC",el mirall.net,,,25740.0
873,"AMIC, CAC",el mirall.net,,,25670.0
874,"AMIC, CAC",el mirall.net,,,25141.0
875,"AMIC, CAC",el nou de l'empordà,,,25140.0
876,"AMIC, CAC",el nou de l'empordà,,,43786.0
877,"AMIC, CAC",el nou de l'empordà,,,25250.0
878,"AMIC, CAC",el nou de l'empordà,,,17867.0
879,"AMIC, CAC",el nou de l'empordà,,,8261.0
880,"AMIC, CAC",el nou de l'empordà,,,8758.0
881,"AMIC, CAC",el nou de l'empordà,,,8950.0
882,"AMIC, CAC",el nou de l'empordà,,,17489.0
883,"AMIC, CAC",el nou de l'empordà,,,8589.0
884,"AMIC, CAC",el nou de l'empordà,,,25740.0
885,"AMIC, CAC",el nou de l'empordà,,,25670.0
886,"AMIC, CAC",el nou de l'empordà,,,25141.0
887,"AMIC, CAC",els colors del pla de l'estany,,,25140.0
888,"AMIC, CAC",els colors del pla de l'estany,,,43786.0
889,"AMIC, CAC",els colors del pla de l'estany,,,25250.0
890,"AMIC, CAC",els colors del pla de l'estany,,,17867.0
891,"AMIC, CAC",els colors del pla de l'estany,,,8261.0
892,"AMIC, CAC",els colors del pla de l'estany,,,8758.0
893,"AMIC, CAC",els colors del pla de l'estany,,,8950.0
894,"AMIC, CAC",els colors del pla de l'estany,,,17489.0
895,"AMIC, CAC",els colors del pla de l'estany,,,8589.0
896,"AMIC, CAC",els colors del pla de l'estany,,,25740.0
897,"AMIC, CAC",els colors del pla de l'estany,,,25670.0
898,"AMIC, CAC",els colors del pla de l'estany,,,25141.0
899,"AMIC, CAC",freqüència,,,25140.0
900,"AMIC, CAC",freqüència,,,43786.0
901,"AMIC, CAC",freqüència,,,25250.0
902,"AMIC, CAC",freqüència,,,17867.0
903,"AMIC, CAC",freqüència,,,8261.0
904,"AMIC, CAC",freqüència,,,8758.0
905,"AMIC, CAC",freqüència,,,8950.0
906,"AMIC, CAC",freqüència,,,17489.0
907,"AMIC, CAC",freqüència,,,8589.0
908,"AMIC, CAC",freqüència,,,25740.0
909,"AMIC, CAC",freqüència,,,25670.0
910,"AMIC, CAC",freqüència,,,25141.0
911,"AMIC, CAC",gente catalunya,,,25140.0
912,"AMIC, CAC",gente catalunya,,,43786.0
913,"AMIC, CAC",gente catalunya,,,25250.0
914,"AMIC, CAC",gente catalunya,,,17867.0
915,"AMIC, CAC",gente catalunya,,,8261.0
916,"AMIC, CAC",gente catalunya,,,8758.0
917,"AMIC, CAC",gente catalunya,,,8950.0
918,"AMIC, CAC",gente catalunya,,,17489.0
919,"AMIC, CAC",gente catalunya,,,8589.0
920,"AMIC, CAC",gente catalunya,,,25740.0
921,"AMIC, CAC",gente catalunya,,,25670.0
922,"AMIC, CAC",gente catalunya,,,25141.0
923,"AMIC, CAC",groc,,,25140.0
924,"AMIC, CAC",groc,,,43786.0
925,"AMIC, CAC",groc,,,25250.0
926,"AMIC, CAC",groc,,,17867.0
927,"AMIC, CAC",groc,,,8261.0
928,"AMIC, CAC",groc,,,8758.0
929,"AMIC, CAC",groc,,,8950.0
930,"AMIC, CAC",groc,,,17489.0
931,"AMIC, CAC",groc,,,8589.0
932,"AMIC, CAC",groc,,,25740.0
933,"AMIC, CAC",groc,,,25670.0
934,"AMIC, CAC",groc,,,25141.0
935,"AMIC, CAC",indicador d'economía,,,25140.0
936,"AMIC, CAC",indicador d'economía,,,43786.0
937,"AMIC, CAC",indicador d'economía,,,25250.0
938,"AMIC, CAC",indicador d'economía,,,17867.0
939,"AMIC, CAC",indicador d'economía,,,8261.0
940,"AMIC, CAC",indicador d'economía,,,8758.0
941,"AMIC, CAC",indicador d'economía,,,8950.0
942,"AMIC, CAC",indicador d'economía,,,17489.0
943,"AMIC, CAC",indicador d'economía,,,8589.0
944,"AMIC, CAC",indicador d'economía,,,25740.0
945,"AMIC, CAC",indicador d'economía,,,25670.0
946,"AMIC, CAC",indicador d'economía,,,25141.0
947,"AMIC, CAC",la bústia del baix llobregat,,,25140.0
948,"AMIC, CAC",la bústia del baix llobregat,,,43786.0
949,"AMIC, CAC",la bústia del baix llobregat,,,25250.0
950,"AMIC, CAC",la bústia del baix llobregat,,,17867.0
951,"AMIC, CAC",la bústia del baix llobregat,,,8261.0
952,"AMIC, CAC",la bústia del baix llobregat,,,8758.0
953,"AMIC, CAC",la bústia del baix llobregat,,,8950.0
954,"AMIC, CAC",la bústia del baix llobregat,,,17489.0
955,"AMIC, CAC",la bústia del baix llobregat,,,8589.0
956,"AMIC, CAC",la bústia del baix llobregat,,,25740.0
957,"AMIC, CAC",la bústia del baix llobregat,,,25670.0
958,"AMIC, CAC",la bústia del baix llobregat,,,25141.0
959,"AMIC, CAC",la fura,,,25140.0
960,"AMIC, CAC",la fura,,,43786.0
961,"AMIC, CAC",la fura,,,25250.0
962,"AMIC, CAC",la fura,,,17867.0
963,"AMIC, CAC",la fura,,,8261.0
964,"AMIC, CAC",la fura,,,8758.0
965,"AMIC, CAC",la fura,,,8950.0
966,"AMIC, CAC",la fura,,,17489.0
967,"AMIC, CAC",la fura,,,8589.0
968,"AMIC, CAC",la fura,,,25740.0
969,"AMIC, CAC",la fura,,,25670.0
970,"AMIC, CAC",la fura,,,25141.0
971,"AMIC, CAC",la marina,,,25140.0
972,"AMIC, CAC",la marina,,,43786.0
973,"AMIC, CAC",la marina,,,25250.0
974,"AMIC, CAC",la marina,,,17867.0
975,"AMIC, CAC",la marina,,,8261.0
976,"AMIC, CAC",la marina,,,8758.0
977,"AMIC, CAC",la marina,,,8950.0
978,"AMIC, CAC",la marina,,,17489.0
979,"AMIC, CAC",la marina,,,8589.0
980,"AMIC, CAC",la marina,,,25740.0
981,"AMIC, CAC",la marina,,,25670.0
982,"AMIC, CAC",la marina,,,25141.0
983,"AMIC, CAC",el nostre muro,,,25140.0
984,"AMIC, CAC",el nostre muro,,,43786.0
985,"AMIC, CAC",el nostre muro,,,25250.0
986,"AMIC, CAC",el nostre muro,,,17867.0
987,"AMIC, CAC",el nostre muro,,,8261.0
988,"AMIC, CAC",el nostre muro,,,8758.0
989,"AMIC, CAC",el nostre muro,,,8950.0
990,"AMIC, CAC",el nostre muro,,,17489.0
991,"AMIC, CAC",el nostre muro,,,8589.0
992,"AMIC, CAC",el nostre muro,,,25740.0
993,"AMIC, CAC",el nostre muro,,,25670.0
994,"AMIC, CAC",el nostre muro,,,25141.0
995,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,25140.0
996,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,43786.0
997,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,25250.0
998,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,17867.0
999,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,8261.0
1000,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,8758.0
1001,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,8950.0
1002,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,17489.0
1003,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,8589.0
1004,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,25740.0
1005,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,25670.0
1006,"AMIC, CAC","la torre de barcelona (ed. sarrià, sant gervasi i les corts)",,,25141.0
1007,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,25140.0
1008,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,43786.0
1009,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,25250.0
1010,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,17867.0
1011,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,8261.0
1012,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,8758.0
1013,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,8950.0
1014,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,17489.0
1015,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,8589.0
1016,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,25740.0
1017,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,25670.0
1018,"AMIC, CAC",la torre de barcelona - oci i cultura familiar,,,25141.0
1019,"AMIC, CAC",el nostre xixona,,,25140.0
1020,"AMIC, CAC",el nostre xixona,,,43786.0
1021,"AMIC, CAC",el nostre xixona,,,25250.0
1022,"AMIC, CAC",el nostre xixona,,,17867.0
1023,"AMIC, CAC",el nostre xixona,,,8261.0
1024,"AMIC, CAC",el nostre xixona,,,8758.0
1025,"AMIC, CAC",el nostre xixona,,,8950.0
1026,"AMIC, CAC",el nostre xixona,,,17489.0
1027,"AMIC, CAC",el nostre xixona,,,8589.0
1028,"AMIC, CAC",el nostre xixona,,,25740.0
1029,"AMIC, CAC",el nostre xixona,,,25670.0
1030,"AMIC, CAC",el nostre xixona,,,25141.0
1031,"AMIC, CAC",canfali marina alta,,,25140.0
1032,"AMIC, CAC",canfali marina alta,,,43786.0
1033,"AMIC, CAC",canfali marina alta,,,25250.0
1034,"AMIC, CAC",canfali marina alta,,,17867.0
1035,"AMIC, CAC",canfali marina alta,,,8261.0
1036,"AMIC, CAC",canfali marina alta,,,8758.0
1037,"AMIC, CAC",canfali marina alta,,,8950.0
1038,"AMIC, CAC",canfali marina alta,,,17489.0
1039,"AMIC, CAC",canfali marina alta,,,8589.0
1040,"AMIC, CAC",canfali marina alta,,,25740.0
1041,"AMIC, CAC",canfali marina alta,,,25670.0
1042,"AMIC, CAC",canfali marina alta,,,25141.0
1043,"AMIC, CAC",linia les corts,,,25140.0
1044,"AMIC, CAC",linia les corts,,,43786.0
1045,"AMIC, CAC",linia les corts,,,25250.0
1046,"AMIC, CAC",linia les corts,,,17867.0
1047,"AMIC, CAC",linia les corts,,,8261.0
1048,"AMIC, CAC",linia les corts,,,8758.0
1049,"AMIC, CAC",linia les corts,,,8950.0
1050,"AMIC, CAC",linia les corts,,,17489.0
1051,"AMIC, CAC",linia les corts,,,8589.0
1052,"AMIC, CAC",linia les corts,,,25740.0
1053,"AMIC, CAC",linia les corts,,,25670.0
1054,"AMIC, CAC",linia les corts,,,25141.0
1055,"AMIC, CAC",línia l'hospitalet,,,25140.0
1056,"AMIC, CAC",línia l'hospitalet,,,43786.0
1057,"AMIC, CAC",línia l'hospitalet,,,25250.0
1058,"AMIC, CAC",línia l'hospitalet,,,17867.0
1059,"AMIC, CAC",línia l'hospitalet,,,8261.0
1060,"AMIC, CAC",línia l'hospitalet,,,8758.0
1061,"AMIC, CAC",línia l'hospitalet,,,8950.0
1062,"AMIC, CAC",línia l'hospitalet,,,17489.0
1063,"AMIC, CAC",línia l'hospitalet,,,8589.0
1064,"AMIC, CAC",línia l'hospitalet,,,25740.0
1065,"AMIC, CAC",línia l'hospitalet,,,25670.0
1066,"AMIC, CAC",línia l'hospitalet,,,25141.0
1067,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,25140.0
1068,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,43786.0
1069,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,25250.0
1070,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,17867.0
1071,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,8261.0
1072,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,8758.0
1073,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,8950.0
1074,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,17489.0
1075,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,8589.0
1076,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,25740.0
1077,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,25670.0
1078,"AMIC, CAC","línia mar (ed. baix llobregat _ castelldefels, gavà, viladecans i el prat)",,,25141.0
1079,"AMIC, CAC",línia mar (ed. baix maresme),,,25140.0
1080,"AMIC, CAC",línia mar (ed. baix maresme),,,43786.0
1081,"AMIC, CAC",línia mar (ed. baix maresme),,,25250.0
1082,"AMIC, CAC",línia mar (ed. baix maresme),,,17867.0
1083,"AMIC, CAC",línia mar (ed. baix maresme),,,8261.0
1084,"AMIC, CAC",línia mar (ed. baix maresme),,,8758.0
1085,"AMIC, CAC",línia mar (ed. baix maresme),,,8950.0
1086,"AMIC, CAC",línia mar (ed. baix maresme),,,17489.0
1087,"AMIC, CAC",línia mar (ed. baix maresme),,,8589.0
1088,"AMIC, CAC",línia mar (ed. baix maresme),,,25740.0
1089,"AMIC, CAC",línia mar (ed. baix maresme),,,25670.0
1090,"AMIC, CAC",línia mar (ed. baix maresme),,,25141.0
1091,"AMIC, CAC",línia nord (ed. barcelonès),,,25140.0
1092,"AMIC, CAC",línia nord (ed. barcelonès),,,43786.0
1093,"AMIC, CAC",línia nord (ed. barcelonès),,,25250.0
1094,"AMIC, CAC",línia nord (ed. barcelonès),,,17867.0
1095,"AMIC, CAC",línia nord (ed. barcelonès),,,8261.0
1096,"AMIC, CAC",línia nord (ed. barcelonès),,,8758.0
1097,"AMIC, CAC",línia nord (ed. barcelonès),,,8950.0
1098,"AMIC, CAC",línia nord (ed. barcelonès),,,17489.0
1099,"AMIC, CAC",línia nord (ed. barcelonès),,,8589.0
1100,"AMIC, CAC",línia nord (ed. barcelonès),,,25740.0
1101,"AMIC, CAC",línia nord (ed. barcelonès),,,25670.0
1102,"AMIC, CAC",línia nord (ed. barcelonès),,,25141.0
1103,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,25140.0
1104,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,43786.0
1105,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,25250.0
1106,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,17867.0
1107,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,8261.0
1108,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,8758.0
1109,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,8950.0
1110,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,17489.0
1111,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,8589.0
1112,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,25740.0
1113,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,25670.0
1114,"AMIC, CAC",línia nord (ed. montserratí) _ abans: ed. baix llobregat,,,25141.0
1115,"AMIC, CAC",línia sarrià-sant gervasi,,,25140.0
1116,"AMIC, CAC",línia sarrià-sant gervasi,,,43786.0
1117,"AMIC, CAC",línia sarrià-sant gervasi,,,25250.0
1118,"AMIC, CAC",línia sarrià-sant gervasi,,,17867.0
1119,"AMIC, CAC",línia sarrià-sant gervasi,,,8261.0
1120,"AMIC, CAC",línia sarrià-sant gervasi,,,8758.0
1121,"AMIC, CAC",línia sarrià-sant gervasi,,,8950.0
1122,"AMIC, CAC",línia sarrià-sant gervasi,,,17489.0
1123,"AMIC, CAC",línia sarrià-sant gervasi,,,8589.0
1124,"AMIC, CAC",línia sarrià-sant gervasi,,,25740.0
1125,"AMIC, CAC",línia sarrià-sant gervasi,,,25670.0
1126,"AMIC, CAC",línia sarrià-sant gervasi,,,25141.0
1127,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,25140.0
1128,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,43786.0
1129,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,25250.0
1130,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,17867.0
1131,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,8261.0
1132,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,8758.0
1133,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,8950.0
1134,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,17489.0
1135,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,8589.0
1136,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,25740.0
1137,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,25670.0
1138,"AMIC, CAC","línia tres (esplugues, st joan d, st just d)",,,25141.0
1139,"AMIC, CAC",línia vallès (ed. vallès oriental),,,25140.0
1140,"AMIC, CAC",línia vallès (ed. vallès oriental),,,43786.0
1141,"AMIC, CAC",línia vallès (ed. vallès oriental),,,25250.0
1142,"AMIC, CAC",línia vallès (ed. vallès oriental),,,17867.0
1143,"AMIC, CAC",línia vallès (ed. vallès oriental),,,8261.0
1144,"AMIC, CAC",línia vallès (ed. vallès oriental),,,8758.0
1145,"AMIC, CAC",línia vallès (ed. vallès oriental),,,8950.0
1146,"AMIC, CAC",línia vallès (ed. vallès oriental),,,17489.0
1147,"AMIC, CAC",línia vallès (ed. vallès oriental),,,8589.0
1148,"AMIC, CAC",línia vallès (ed. vallès oriental),,,25740.0
1149,"AMIC, CAC",línia vallès (ed. vallès oriental),,,25670.0
1150,"AMIC, CAC",línia vallès (ed. vallès oriental),,,25141.0
1151,"AMIC, CAC",línia vallès (ed. cerdanyola),,,25140.0
1152,"AMIC, CAC",línia vallès (ed. cerdanyola),,,43786.0
1153,"AMIC, CAC",línia vallès (ed. cerdanyola),,,25250.0
1154,"AMIC, CAC",línia vallès (ed. cerdanyola),,,17867.0
1155,"AMIC, CAC",línia vallès (ed. cerdanyola),,,8261.0
1156,"AMIC, CAC",línia vallès (ed. cerdanyola),,,8758.0
1157,"AMIC, CAC",línia vallès (ed. cerdanyola),,,8950.0
1158,"AMIC, CAC",línia vallès (ed. cerdanyola),,,17489.0
1159,"AMIC, CAC",línia vallès (ed. cerdanyola),,,8589.0
1160,"AMIC, CAC",línia vallès (ed. cerdanyola),,,25740.0
1161,"AMIC, CAC",línia vallès (ed. cerdanyola),,,25670.0
1162,"AMIC, CAC",línia vallès (ed. cerdanyola),,,25141.0
1163,"AMIC, CAC",llevant actualitat,,,25140.0
1164,"AMIC, CAC",llevant actualitat,,,43786.0
1165,"AMIC, CAC",llevant actualitat,,,25250.0
1166,"AMIC, CAC",llevant actualitat,,,17867.0
1167,"AMIC, CAC",llevant actualitat,,,8261.0
1168,"AMIC, CAC",llevant actualitat,,,8758.0
1169,"AMIC, CAC",llevant actualitat,,,8950.0
1170,"AMIC, CAC",llevant actualitat,,,17489.0
1171,"AMIC, CAC",llevant actualitat,,,8589.0
1172,"AMIC, CAC",llevant actualitat,,,25740.0
1173,"AMIC, CAC",llevant actualitat,,,25670.0
1174,"AMIC, CAC",llevant actualitat,,,25141.0
1175,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,25140.0
1176,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,43786.0
1177,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,25250.0
1178,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,17867.0
1179,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,8261.0
1180,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,8758.0
1181,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,8950.0
1182,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,17489.0
1183,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,8589.0
1184,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,25740.0
1185,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,25670.0
1186,"AMIC, CAC",més! osona ripollès garrotxa moianès  (abans: més osona),,,25141.0
1187,"AMIC, CAC",més vila-seca,,,25140.0
1188,"AMIC, CAC",més vila-seca,,,43786.0
1189,"AMIC, CAC",més vila-seca,,,25250.0
1190,"AMIC, CAC",més vila-seca,,,17867.0
1191,"AMIC, CAC",més vila-seca,,,8261.0
1192,"AMIC, CAC",més vila-seca,,,8758.0
1193,"AMIC, CAC",més vila-seca,,,8950.0
1194,"AMIC, CAC",més vila-seca,,,17489.0
1195,"AMIC, CAC",més vila-seca,,,8589.0
1196,"AMIC, CAC",més vila-seca,,,25740.0
1197,"AMIC, CAC",més vila-seca,,,25670.0
1198,"AMIC, CAC",més vila-seca,,,25141.0
1199,"AMIC, CAC",mollet a mà,,,25140.0
1200,"AMIC, CAC",mollet a mà,,,43786.0
1201,"AMIC, CAC",mollet a mà,,,25250.0
1202,"AMIC, CAC",mollet a mà,,,17867.0
1203,"AMIC, CAC",mollet a mà,,,8261.0
1204,"AMIC, CAC",mollet a mà,,,8758.0
1205,"AMIC, CAC",mollet a mà,,,8950.0
1206,"AMIC, CAC",mollet a mà,,,17489.0
1207,"AMIC, CAC",mollet a mà,,,8589.0
1208,"AMIC, CAC",mollet a mà,,,25740.0
1209,"AMIC, CAC",mollet a mà,,,25670.0
1210,"AMIC, CAC",mollet a mà,,,25141.0
1211,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,25140.0
1212,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,43786.0
1213,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,25250.0
1214,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,17867.0
1215,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,8261.0
1216,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,8758.0
1217,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,8950.0
1218,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,17489.0
1219,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,8589.0
1220,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,25740.0
1221,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,25670.0
1222,"AMIC, CAC","pànxing berguedà, bages i solsonès",,,25141.0
1223,"AMIC, CAC",pànxing maresme,,,25140.0
1224,"AMIC, CAC",pànxing maresme,,,43786.0
1225,"AMIC, CAC",pànxing maresme,,,25250.0
1226,"AMIC, CAC",pànxing maresme,,,17867.0
1227,"AMIC, CAC",pànxing maresme,,,8261.0
1228,"AMIC, CAC",pànxing maresme,,,8758.0
1229,"AMIC, CAC",pànxing maresme,,,8950.0
1230,"AMIC, CAC",pànxing maresme,,,17489.0
1231,"AMIC, CAC",pànxing maresme,,,8589.0
1232,"AMIC, CAC",pànxing maresme,,,25740.0
1233,"AMIC, CAC",pànxing maresme,,,25670.0
1234,"AMIC, CAC",pànxing maresme,,,25141.0
1235,"AMIC, CAC",pànxing tot cerdanya,,,25140.0
1236,"AMIC, CAC",pànxing tot cerdanya,,,43786.0
1237,"AMIC, CAC",pànxing tot cerdanya,,,25250.0
1238,"AMIC, CAC",pànxing tot cerdanya,,,17867.0
1239,"AMIC, CAC",pànxing tot cerdanya,,,8261.0
1240,"AMIC, CAC",pànxing tot cerdanya,,,8758.0
1241,"AMIC, CAC",pànxing tot cerdanya,,,8950.0
1242,"AMIC, CAC",pànxing tot cerdanya,,,17489.0
1243,"AMIC, CAC",pànxing tot cerdanya,,,8589.0
1244,"AMIC, CAC",pànxing tot cerdanya,,,25740.0
1245,"AMIC, CAC",pànxing tot cerdanya,,,25670.0
1246,"AMIC, CAC",pànxing tot cerdanya,,,25141.0
1247,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,25140.0
1248,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,43786.0
1249,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,25250.0
1250,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,17867.0
1251,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,8261.0
1252,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,8758.0
1253,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,8950.0
1254,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,17489.0
1255,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,8589.0
1256,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,25740.0
1257,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,25670.0
1258,"AMIC, CAC","reclam la cerdanya, l'alt urgell",,,25141.0
