ID,Origin,media,url,zipcode_iber,zipcode_cac,zipcode_ojd,zipcode_amic
1106,Iberfier,molins tv,molinstvonline.cat,08750,,,
1107,Iberfier,món empresarial,monempresarial.com,08006,,,
1108,Iberfier,montcada ràdio,montcadaradio.com,08110,,,
1109,Iberfier,nationalia,nationalia.cat,08029,,,
1110,Iberfier,noticiari es saig,essaig.cat,07210,,,
1111,Iberfier,nous catalans,nouscatalans.cat,,,,
1112,Iberfier,nova badia,novabadia.com,,,,
1113,Iberfier,nova conca,novaconca.cat,43800,,,
1114,Iberfier,novelda radio,noveldaradio.es,03660,,,
1115,Iberfier,núvol,nuvol.com,08001,,,08001
1116,Iberfier,ona mar,onamar.net,08913,,,
1117,Iberfier,ona mediterrània radio,onamediterrania.cat,07001,,,
1118,Iberfier,ona sants-monjüic,onadesants.cat,08014,,,
1119,Iberfier,onda cero castellón,ondacero.es,12002,,,
1120,Iberfier,onda cero catalunya,ondacero.es,08002,,,
1121,Iberfier,onda cero lleida,ondacero.es,28703,,,
1122,Iberfier,onda cero marina-baixa,ondacero.es,03570,,,
1123,Iberfier,onda cero tarragona,ondacero.es,43001,,,
1124,Iberfier,onda cero vilanova,ondacero.es,08800,,,
1125,Iberfier,on economía,oneconomia.com,08029,,,
1126,Iberfier,opcions,opcions.org,08042,,,
1127,Iberfier,orgull ràdio,orgull.cat,08041,,,
1128,Iberfier,osona informa!,osonainforma.cat,08222,,,
1129,Iberfier,palafrugell fm,radiopalafrugell.cat,17200,,,
1130,Iberfier,palau informatiu,palauinformatiu.info,08014,,,
1131,Iberfier,pantalla,pantalla.cat,,,,
1132,Iberfier,papers de vi,papersdevi.cat,08328,,,
1133,Iberfier,pares i nens,paresinens.cat,08172,,,
1134,Iberfier,piera tv,viladepiera.cat,08784,,,
1135,Iberfier,pilota veu,pilotaveu.com,46270,,,
1136,Iberfier,portaveu,portaveu.cat,25740,,,
1137,Iberfier,principal,principal.cat,08960,,,
1138,Iberfier,público,publico.es,08018,,,
1139,Iberfier,radar fm,radarfm.cat,,,,
1140,Iberfier,ràdio 4,rtve.es,28223,,,
1141,Iberfier,radio aktiva,radioaktivat.org,,,,
1142,Iberfier,radio alcoy,radioalcoy.com,03803,,,
1143,Iberfier,radio altea,radioaltea.com,03590,,,
1144,Iberfier,ràdio artà,radioarta.cat,07570,,,
1145,Iberfier,ràdio badalona,radiob.cat,08915,,,
1146,Iberfier,radio bala,radiobalamanresa.wordpress.com,,,,
1147,Iberfier,radio balaguer,radiobalaguer.cat,25600,,,
1148,Iberfier,ràdio barcelona,cadenaser.com,28013,,,
1149,Iberfier,ràdio begues,radiobegues.cat,08859,,,
1150,Iberfier,ràdio bon matí,radiobonmati.net,17164,,,
1151,Iberfier,radio calella televisió,radiocalella.cat,08370,,,
1152,Iberfier,ràdio canovelles city,radiocanovelles.com,08420,,,
1153,Iberfier,ràdio cardedeu,radiocardedeu.com,08440,,,
1154,Iberfier,radio castellón,cadenaser.com,12003,,,
1155,Iberfier,ràdio ciutat vella,radiociutatvella.es,08001,,,
1156,Iberfier,ràdio cocentaina,radiococentaina.com,03820,,,
1157,Iberfier,ràdio despí,radiodespi.net,08970,,,
1158,Iberfier,radio elche,cadenaser.com,03201,,,
1159,Iberfier,radio esparreguera,radioesparreguera.cat,08292,,,
1160,Iberfier,ràdio èxit,radioexit.com,,,,
1161,Iberfier,ràdio girona,cadenaser.com,17001,,,
1162,Iberfier,ràdio gladys palmera,gladyspalmera.com,08009,,,
1163,Iberfier,radio gracia,lameva.barcelona.cat,08012,,,
1164,Iberfier,ràdio hospitalet,radiohospitalet.cat,43890,,,
1165,Iberfier,ràdio illa formentera,radioilla.cat,07860,,,
1166,Iberfier,radio klara,radioklara.org,46001,,,
1167,Iberfier,ràdio l’arboç,radiobaixpenedes.com,43720,,,
1168,Iberfier,radio la selva,radiolaselva.cat,,,,
1169,Iberfier,ràdio litoral,radiolitoral.org,08395,,,
1170,Iberfier,ràdio lleida,cadenaser.com,25007,,,
1171,Iberfier,ràdio l'om,radiolom.es,46220,,,
1172,Iberfier,radio manises,radiomanises.es,46940,,,
1173,Iberfier,radio marca barcelona,radiomarcabarcelona.com,08006,,,
1174,Iberfier,radio matarranya,radiomatarranya.com,44580,,,
1175,Iberfier,radio milleniun de alicante,radiomilleniumdealicante.es,,,,
1176,Iberfier,ràdio mistelera,radiomistelera.blogspot.com.es,03709,,,
1177,Iberfier,ràdio mollet,radiomollet.com,08100,,,
1178,Iberfier,ràdio mora de ebre,radiomoradebre.cat,43740,,,
1179,Iberfier,radio nova,vilanovainformacio.cat,08800,,,
1180,Iberfier,radio olot,radiolot.cat,17800,,,
1181,Iberfier,radio ontinyent,radioontinyent.com,46870,,,
1182,Iberfier,radio palau,radiopalau.cat,08184,,,
1183,Iberfier,radio pego,radiopego.com,03780,,,
1184,Iberfier,radio piera,radiopiera.cat,08784,,,
1185,Iberfier,ràdio pinsania,radiopinsania.wordpress.com,,,,
1186,Iberfier,ràdio platja d’aro,rpa.cat,17250,,,
1187,Iberfier,radio pollença,radiopollença.net,07460,,,
1188,Iberfier,ràdio reus,cadenaser.com,43204,,,
1189,Iberfier,radio ripol ona 90,corisamediagrup.com,,,,
1190,Iberfier,ràdio salut,radiosalut.com,08006,,,
1191,Iberfier,radio san font,radiosantfost.cat,08105,,,
1192,Iberfier,ràdio santa perpetua,staperpetua.org,08130,,,
1193,Iberfier,ràdio sant pere i sant pau,radiospsp.com,43007,,,
1194,Iberfier,ràdio sant vicenç,radiosvh.info,08620,,,
1195,Iberfier,ràdio sentmenat,radiosentmenat.com,,,,
1196,Iberfier,ràdioseu,radioseu.cat,25700,,,
1197,Iberfier,ràdio sió agramunt,radiosio.cat,25310,,,
1198,Iberfier,radio star terrassa,radiostarterrassa.com,08227,,,
1199,Iberfier,radioteatre,radioteatre.com,,,,
1200,Iberfier,radio uji,radio.uji.es,12701,,,
1201,Iberfier,ràdio ulldecona i tvu,radioulldecona.net,43550,,,
1202,Iberfier,radio umh,radio.umh.es,03202,,,
1203,Iberfier,radio valencia,cadenaser.com,46002,,,
1204,Iberfier,radio vila-real,radiovila-real.es,12540,,,
1205,Iberfier,rap 107,rap107.fm,08150,,,
1206,Iberfier,remember ràdio joventut,radiojoventut.es,,,,
1207,Iberfier,report.cat,report.cat,08007,,,
1208,Iberfier,revista alella,revistaalella.cat,08328,,,
1209,Iberfier,revista baix empordà,revistabaixemporda.cat,17230,,,
1210,Iberfier,revista caramella,revistacaramella.cat,08513,,,
1211,Iberfier,revista castells,revistacastells.cat,08870,,,
1212,Iberfier,revista de catalunya,revistadecatalunya.cat,08001,,,
1213,Iberfier,revista de girona,revistadegirona.cat,17004,,,
1214,Iberfier,revista musical catalana,revistamusical.cat,08003,,,
1215,Iberfier,revista som i serem,revistasomiserem.com,,,,
1216,Iberfier,ribeirabaixa.info,riberabaixa.info,46410,,,
1217,Iberfier,ribera tv,riberatelevisio.com,46600,,,
1218,Iberfier,ripollet ràdio,ripolletradio.cat,08291,,,
1219,Iberfier,roda de berà radio,web.rodadebera.cat,,,,
1220,Iberfier,roses avui,rosesavui.com,17480,,,
1221,Iberfier,rtv10 - ràdio i televisió de sant esteve sesrovires,rtv10.net,08635,,,
1222,Iberfier,rtv el vendrell,rtvelvendrell.cat,43700,,,
1223,Iberfier,rtv vilafranca,rtvvilafranca.cat,08720,,,
1224,Iberfier,rubí informa,rubiinforma.com,08222,,,
1225,Iberfier,sabadell informa,sabadellinforma.com,08222,,,
1226,Iberfier,salut i força,saludediciones.com,07010,,,
1227,Iberfier,sant andreu tv,santandreutv.com,08740,,,08740
1228,Iberfier,sant boi notícies,sbn.cat,08830,,,
1229,Iberfier,sant cugat informa,santcugatinforma.com,08222,,,
1230,Iberfier,sants ràdio,sants3radio.cat,08014,,,
1231,Iberfier,sarment,ccbalsareny.cat,08660,,,
1232,Iberfier,scanner fm,scannerfm.com,08001,,,
1233,Iberfier,semprevalencia.com,semprevalencia.com,46023,,,
1234,Iberfier,sentmenat,sentmenat.com,08181,,,
1235,Iberfier,ser tarragona,cadenaser.com,43005,,,
1236,Iberfier,set accents,7accents.cat,25007,,,
1237,Iberfier,somatents,somatents.com,08001,,,
1238,Iberfier,som garrigues,somgarrigues.cat,25400,,,
1239,Iberfier,super deporte,superdeporte.es,46014,,,
1240,Iberfier,tac 12 tv,tac12.alacarta.cat,,,,
1241,Iberfier,taradell,taradell.com,08552,,,
1242,Iberfier,taronja digital anoia,canaltaronja.cat,08241,,,
1243,Iberfier,tarragona 21,tarragona21.com,43007,,,
1244,Iberfier,tarragona empresarial,tarragonaempresarial.com,,,,
1245,Iberfier,tarragonanoticias.com,tarragonanoticias.com,,,,
1246,Iberfier,televisió d’eivissa i formentera,teftv.com,07800,,,
1247,Iberfier,televisió de vandellòs,tvvandellos.cat,,,,
1248,Iberfier,televisió sant cugat,tvsantcugat.cat,08173,,,
1249,Iberfier,temes d’avui,lanostrarevista.temesdavui.org,08008,,,
1250,Iberfier,terrassa digital,terrassadigital.cat,08222,,,
1251,Iberfier,terrassa informa,terrassainforma.com,08222,,,
1252,Iberfier,teveon,teveon.tv,43500,,,
1253,Iberfier,the new barcelona post,thenewbarcelonapost.com,08003,,,
1254,Iberfier,tot ràdio,totradio.com,,,,
1255,Iberfier,totesport.cat,totesport.cat,08301,,,
1256,Iberfier,tottarragona.cat,tottarragona.cat,43003,,,
1257,Iberfier,tramuntana tv,tramuntanatv.com,17600,,,
1258,Iberfier,tribuna,tribuna.cat,08025,,,
1259,Iberfier,tus noticias de la costera,tusnoticiasdelacostera.com,46600,,,
1260,Iberfier,tus noticias de la plana,tusnoticiasdelaplana.com,46600,,,
1261,Iberfier,tus noticias de la ribera,tusnoticiasdelaribera.com,46600,,,
1262,Iberfier,tus noticias de la safor,tusnoticiasdelasafor.com,46600,,,
1263,Iberfier,tv berguedà - bages,tvbergueda.alacarta.cat,08600,,,
1264,Iberfier,tv costa brava,tvcostabrava.alacarta.cat,17248,,,17248
1265,Iberfier,tv girona,tvgirona.alacarta.cat,17001,,,17001
1266,Iberfier,tv ripollès,corisamediagrup.com,17500,,,
1267,Iberfier,tv tossa,tvtossa.cat,17320,,,
1268,Iberfier,tv vilanova del vallès,tv.vilanovadelvalles.cat,08410,,,
1269,Iberfier,ua1 ràdio,ua1.cat,25006,,,
1270,Iberfier,valencia fiesta y tradición,valenciafiestaytradicion.com,,,,
1271,Iberfier,valencia noticies,valencianoticies.com,46009,,,
1272,Iberfier,vallès oriental televisió,votv.alacarta.cat,08028,,,
1273,Iberfier,vallirana televisió,vallirana.tv,,,,
1274,Iberfier,verificat,verificat.cat,08025,,,
1275,Iberfier,vicolot costabrava,vicolot.com,08500,,,
1276,Iberfier,videojocscat,videojocscat.cat,08172,,,
1277,Iberfier,viladecans,viladecans.net,08840,,,
1278,Iberfier,vilaweb,vilaweb.cat,08001,,,
1279,Iberfier,vinaròs news,vinarosnews.net,12500,,,
1280,Iberfier,vox uji radio,radio.uji.es,12071,,,
1281,Iberfier,weekand sabadell,weekand.net,08202,,,
1282,Iberfier,weloba,weloba.cat,08006,,,
1283,CAC,3/24,www.ccma.cat,,08970,,
1284,CAC,alcanar ràdio,www.alcanarradio.org,,43530,,
1285,CAC,alcover ràdio,www.alcoveradio.cat,,43460,,
1286,CAC,banyoles televisió,www.banyolestv.cat,,17820,,
1287,CAC,bas ràdio,www.basradio.50webs.com,,17176,,
1288,CAC,bellvei ràdio,www.bellvei.cat,,43719,,
1289,CAC,betevé 91.0 fm,www.beteve.cat,,08099,,
1290,CAC,cadena 100 barcelona,www.cadena100.es,,08037,,
1291,CAC,cadena 100 girona,www.cadena100.es,,17600,,
1292,CAC,cadena 100 lleida,www.cadena100.es,,25002,,
1293,CAC,cadena 100 reus-tarragona,www.cadena100.es,,43209,,
1294,CAC,cadena dial,www.cadenadial.com,,25007,,
1295,CAC,cadena dial barcelona,www.cadenadial.com,,08010,,
1296,CAC,cadena dial ebre,www.cadenadial.com,,43500,,
1297,CAC,cadena dial girona,www.cadenadial.com,,17999,,
1298,CAC,cadena dial penedès-garraf,www.cadenadial.com,,08720,,
1299,CAC,cadena dial salou,www.cadenadial.com,,43204,,
1300,CAC,cadena ser tarragona,www.cadenaser.com,,43210,,
1301,CAC,calafell ràdio,www.calafell.tv,,43820,,
1302,CAC,caldes fm,www.caldesdemalavella.cat,,17455,,
1303,CAC,canal 20 ràdio olèrdola,www.olerdola.cat,,08734,,
1304,CAC,canal 21 ebre,www.canal21ebre.com,,43500,,
1305,CAC,canal 4,www.grup4.com,,"08036,08960",,
1308,CAC,canal blau fm,www.canalblau.cat,,08800,,
1309,CAC,canal reus tv,www.canalreustv.cat,,43209,,
1310,CAC,canal t.e.,canalte.xiptv.cat,,43500,,
1311,CAC,canal taronja anoia,www.canaltaronja.cat,,08700,,
1312,CAC,canal taronja bages,www.canaltaronja.tv,,08249,,
1313,CAC,canal taronja osona,www.canaltaronja.tv,,08500,,
1314,CAC,canal terrassa vallès,www.terrassadigital.cat,,08229,,
1315,CAC,catalunya informació,www.ccma.cat,,08021,,
1316,CAC,catalunya música,www.ccma.cat,,08021,,
1317,CAC,catalunya ràdio,www.ccma.cat,,08021,,
1318,CAC,cerdanyola ràdio,www.cerdanyola.info,,08290,,
1319,CAC,cope,www.cope.es,,08007,,
1323,CAC,cope manresa,www.cope.es,,08249,,
1324,CAC,cope puigcerdà,www.cope.es,,08007,,
1325,CAC,cope tarragona,www.cope.es,,43003,,
1326,CAC,cugat ràdio,www.cugat.cat,,08199,,
1327,CAC,domenys ràdio,www.santjaumedelsdomenys.cat,,43713,,
1328,CAC,empordà televisió,empordatv.xiptv.cat,,17480,,
1329,CAC,emun fm ràdio albesa,www.emunfmradio.cat,,25135,,
1330,CAC,emun fm ràdio alfarràs,www.emunfmradio.cat,,25120,,
1331,CAC,emun fm ràdio alguaire,www.emunfmradio.cat,,25125,,
1332,CAC,emun fm ràdio torrefarrera,www.emunfmradio.cat,,25123,,
1333,CAC,esport3,www.ccma.cat,,08970,,
1334,CAC,etv,etv.xiptv.cat,,08950,,
1335,CAC,europa fm,www.europafm.com,,"08002,25004,17001,43004,08800",,
1341,CAC,girona fm,www.gironafm.cat,,17002,,
1342,CAC,gum fm aran,www.gum.cat,,25530,,
1343,CAC,gum fm pirineus,www.gum.cat,,25530,,
1344,CAC,hit tv,www.hittv.es,,08099,,
1345,CAC,icat,www.catradio.cat,,08021,,
1346,CAC,kiss fm,www.kissfm.es,,"08013,08229",,
1348,CAC,la cala ràdio,www.ametllamar.cat,,43860,,
1349,CAC,la veu,www.santjoandelesabadesses.cat,,17860,,
1350,CAC,l'espluga fm ràdio,www.esplugafmradio.info,,43440,,
1351,CAC,live fm,www.livefm.cat,,17530,,
1352,CAC,lleida televisió,lleidatelevisio.xiptv.cat,,25999,,
1355,CAC,los40 catalunya,www.los40.com,,08010,,
1356,CAC,los40 catalunya central,www.los40.com,,08249,,
1357,CAC,los40 classic,www.los40.com,,43204,,
1358,CAC,los40 classic lleida,www.los40.com,,25007,,
1359,CAC,los40 costa brava,www.los40.com,,17999,,
1360,CAC,los40 girona,www.los40.com,,17999,,
1361,CAC,los40 la selva,www.los40.com,,17430,,
1362,CAC,los40 lleida,www.los40.com,,25007,,
1363,CAC,los40 mora d'ebre,www.los40.com,,43500,,
1364,CAC,los40 osona,www.los40.com,,08500,,
1365,CAC,los40 penedès-garraf,www.los40.com,,08800,,
1366,CAC,los40 pirineus puigcerdà,www.los40.com,,08010,,
1367,CAC,los40 tarragona,www.los40.com,,43210,,
1368,CAC,los40 urban,los40.com,,08099,,
1369,CAC,los40 urban,www.los40.com,,08010,,
1371,CAC,mar tv,www.martv.tv,,08330,,
1372,CAC,matadepera ràdio,www.matadepera.cat,,08230,,
1373,CAC,mataró televisió,www.mataroaudiovisual.cat,,08300,,
1374,CAC,máxima fm,www.maxima.fm,,17999,,
1375,CAC,melodía fm,www.melodia-fm.com,,"17004,08002,25004",,
1378,CAC,molahits tv,www.molatv.cat,,08809,,
1379,CAC,montbui ràdio,,,08710,,
1380,CAC,noucinc.2 ràdio,www.terrassadigital.cat,,08222,,
1381,CAC,olesa ràdio,www.olesademontserrat.cat,,08640,,
1382,CAC,ona bitlles,www.onabitlles.cat,,08776,,
1383,CAC,ona malgrat,www.malgratcomunicacio.cat,,08380,,
1384,CAC,ona vilamalla,www.onavilamalla.net,,17469,,
1385,CAC,onda cero,www.ondacero.es,,"43004,08800,25004,08002,17001",,
1391,CAC,penedès fm subirats,www.penedesfm.cat,,08739,,
1392,CAC,penedès tv,www.rtvvilafranca.cat,,08720,,
1393,CAC,premià de dalt ràdio,www.premiadedalt.cat,,08338,,
1394,CAC,pròxima fm,www.proxima.cat,,25700,,
1395,CAC,punt 7 ràdio sant celoni,www.santceloni.cat,,08470,,
1396,CAC,ràdio 010,www.radio010.cat,,08273,,
1397,CAC,ràdio almacelles,,,25100,,
1398,CAC,ràdio aran,www.baqueira.es,,25598,,
1399,CAC,ràdio arbeca,,,25140,,
1400,CAC,ràdio arboç,www.radiobaixpenedes.cat,,43720,,
1401,CAC,ràdio arbúcies,www.arbucies.cat,,17401,,
1402,CAC,ràdio artesa de segre,www.ras.cat,,25730,,
1403,CAC,ràdio balaguer,www.radiobalaguer.cat,,25600,,
1404,CAC,ràdio barberà,www.radiobarbera.fm,,08210,,
1405,CAC,ràdio barcelona - cadena ser,www.cadenaser.com,,08010,,
1406,CAC,ràdio batea,,,43786,,
1407,CAC,ràdio begur,www.begur.cat,,17255,,
1408,CAC,ràdio bellpuig,,,25250,,
1409,CAC,ràdio berga,,,08600,,
1410,CAC,ràdio besalú,radiobesalu.blogspot.com.es,,17850,,
1411,CAC,ràdio bonmatí,www.radiobonmati.net,,17164,,
1412,CAC,ràdio cabanes,www.radiocabanes.cat,,17761,,
1413,CAC,ràdio calella,www.radiocalella.cat,,08370,,
1414,CAC,ràdio cambrils,www.radiocambrils.cat,,43850,,
1415,CAC,ràdio camprodon,,,17867,,
1416,CAC,ràdio cardona,,,08261,,
1417,CAC,ràdio castellar,www.castellarvalles.cat,,08211,,
1418,CAC,ràdio castellterçol,,,08183,,
1419,CAC,ràdio cervelló,,,08758,,
1420,CAC,ràdio corbera,www.corberadellobregat.cat,,08757,,
1421,CAC,ràdio corbins,,,25137,,
1422,CAC,ràdio costa brava - ser catalunya,www.cadenaser.com,,17230,,
1423,CAC,ràdio delta,www.deltebre.cat,,43580,,
1424,CAC,ràdio el morell,www.radiomorell.cat,,43760,,
1425,CAC,ràdio el pla,,,43810,,
1426,CAC,ràdio el vendrell,www.rtvelvendrell.cat,,43700,,
1427,CAC,ràdio esparreguera,www.esparreguera.cat,,08292,,
1428,CAC,ràdio estudi,,,08950,,
1429,CAC,ràdio gandesa,www.gandesa.cat,,43780,,
1430,CAC,ràdio girona - cadena ser,www.cadenaser.com,,17999,,
1431,CAC,ràdio joventut,www.radiojoventut.cat,,43878,,
1432,CAC,ràdio juneda,webs.juneda.cat,,25430,,
1433,CAC,ràdio la bisbal,www.labisbal.cat,,17100,,
1434,CAC,ràdio la llagosta,www.radiolallagosta.cat,,08120,,
1435,CAC,ràdio la selva,www.radiolaselva.cat,,43470,,
1436,CAC,ràdio les,torismeles.com,,25540,,
1437,CAC,ràdio l'hospitalet de l'infant,radio.vandellos-hospitalet.cat,,43891,,
1438,CAC,ràdio llançà,www.radiollanca.cat,,17490,,
1439,CAC,ràdio lleida - cadena ser,www.cadenaser.com,,25007,,
1440,CAC,ràdio manresa - cadena ser,www.cadenaser.com,,08099,,
1441,CAC,ràdio mar d'amunt,,,17489,,
1442,CAC,ràdio marca barcelona,www.marca.com,,08006,,
1443,CAC,ràdio martorell,www.martorell.cat,,08760,,
1444,CAC,ràdio moià,www.radiomoia.cat,,08180,,
1445,CAC,ràdio mollet del vallès,www.radiomollet.com,,08100,,
1446,CAC,ràdio montesquiu,,,08589,,
1447,CAC,ràdio móra d'ebre - cadena ser,www.cadenaser.com,,43740,,
1448,CAC,ràdio móra la nova,www.radiomoralanova.cat,,43770,,
1449,CAC,ràdio nova,www.vilanovainformacio.cat,,08788,,
1450,CAC,ràdio olot,www.radiolot.cat,,17800,,
1451,CAC,ràdio palau,www.radiopalau.cat,,08184,,
1452,CAC,ràdio pallejà,radiopalleja.blogspot.com.es,,08780,,
1453,CAC,ràdio piera,www.radiopiera.cat,,08784,,
1454,CAC,ràdio pinós,www.centrecat.com,,25287,,
1455,CAC,ràdio pirineus - ser catalunya,www.cadenaser.com,,17520,,
1456,CAC,ràdio platja d'aro,www.rpa.cat,,17250,,
1457,CAC,ràdio ponent,,,25230,,
1458,CAC,ràdio ponts,,,25740,,
1459,CAC,ràdio puigcerdà,www.puigcerda.cat,,17520,,
1460,CAC,ràdio quart,www.quart.cat,,17242,,
1461,CAC,ràdio ribes,,,08810,,
1462,CAC,ràdio ripoll,www.corisamediagrup.com,,17500,,
1463,CAC,ràdio ripollet,www.ripolletradio.cat,,08291,,
1464,CAC,ràdio roda,www.radioroda.cat,,08510,,
1465,CAC,ràdio salt,www.viladesalt.cat,,17190,,
1466,CAC,ràdio sant esteve,www.rtv10.net,,08635,,
1467,CAC,ràdio sant fruitós,radiosantfruitos.cat,,08272,,
1468,CAC,ràdio sant gregori,www.santgregori.cat,,17150,,
1469,CAC,ràdio sant pol,www.radiosantpol.cat,,08395,,
1470,CAC,ràdio santa cristina,,,17246,,
1471,CAC,ràdio santa perpètua,www.staperpetua.org,,08130,,
1472,CAC,ràdio santa susanna,www.stasusanna.org,,08398,,
1473,CAC,ràdio santpedor,www.santpedor.net,,08251,,
1474,CAC,ràdio santvi,www.radiosantvi.cat,,08394,,
1475,CAC,ràdio seu fm,www.radioseu.cat,,25700,,
1476,CAC,ràdio sió,www.radiosio.cat,,25310,,
1477,CAC,ràdio st. vicenç,www.radiosvh.info,,08620,,
1478,CAC,ràdio tàrrega,www.radiotarrega.cat,,25300,,
1479,CAC,radio teletaxi,www.radioteletaxi.com,,"08929,08922,08900",,
1494,CAC,ràdio térmens,,,25670,,
1495,CAC,ràdio torregrossa,,,25141,,
1496,CAC,ràdio tossa,www.radiotossa.com,,17320,,
1497,CAC,ràdio vallalta,www.santiscle.cat,,08359,,
1498,CAC,ràdio valls - hit 103,www.hit103.com,,43800,,
1499,CAC,ràdio vila,www.radiovila.cat,,08232,,
1500,CAC,ràdio vilafranca,www.rtvvilafranca.cat,,08720,,
1501,CAC,ràdio vilamajor,www.radiovilamajor.cat,,08459,,
1502,CAC,ràdiob - ràdio ciutat de badalona,www.radiob.cat,,08919,,
1503,CAC,rap 107 fm,www.rap107.fm,,08150,,
1504,CAC,rock fm,www.rockfm.fm,,08007,,
1508,CAC,roda de berà ràdio,www.rodadebera.cat,,,,
1509,CAC,sarroca ràdio,www.santmartisarroca.cat,,08731,,
1510,CAC,selva fm,www.selvafm.cat,,17404,,
1511,CAC,selva fm breda,www.selvafm.cat,,17400,,
1512,CAC,ser,www.cadenaser.com,,,,
1513,CAC,ser penedès-garraf,www.cadenaser.com,,08720,,
1514,CAC,sx3/33,www.ccma.cat,,08970,,
1515,CAC,tac 12,www.tac12.tv,,43089,,
1516,CAC,te24,www.canalte24.cat,,43500,,
1517,CAC,teleb - televisió de badalona,www.teleb.cat,,08919,,
1518,CAC,televisió costa brava,www.tvcostabrava.com,,17248,,
1519,CAC,televisió de girona,www.tvgirona.tv,,17999,,
1520,CAC,televisió del berguedà - catalunya central,tvbergueda.xiptv.cat,,08600,,
1521,CAC,televisió del ripollès,televisiodelripolles.xiptv.cat,,17500,,
1522,CAC,terramar penedès,www.etv.cat,,08950,,
1523,CAC,terramar tarragona,www.etv.cat,,08950,,
1524,CAC,tivissa ràdio,www.tivissa.altanet.org,,43746,,
1525,CAC,tot tv,www.tottv.cat,,25700,,
1527,CAC,tv de l'hospitalet,www.lhdigital.cat,,08909,,
1528,CAC,tv el vendrell,www.rtvelvendrell.cat,,08720,,
1529,CAC,tv la selva,www.tvlaselva.cat,,08960,,
1530,CAC,tv sabadell vallès,www.tvsabadell-valles.cat,,08241,,
1531,CAC,tvscvallès 1,www.tvsantcugat.cat,,,,
1532,CAC,ua1 lleida ràdio,www.ua1.cat,,25999,,
1533,CAC,vacarisses ràdio,www.vacarisses.cat,,08233,,
1534,CAC,vallès oriental tv,www.votv.cat,,08409,,
1535,CAC,vallfogona ràdio,,,25680,,
1536,CAC,vilassar de dalt ràdio,www.vilassardedalt.org,,08339,,
1537,CAC,vilassar ràdio,vilassarradio.cat,,08340,,
1538,OJD,7televalencia,7televalencia.com,,,46988.0,
1539,OJD,actualidadcastellon,actualidadcastellon.com,,,46007.0,
1540,OJD,actualidadvalencia,actualidadvalencia.com,,,46007.0,
1541,OJD,agendadeisa,agendadeisa.com,,,46112.0,
1542,OJD,agronewscomunitatvalenciana,agronewscomunitatvalenciana.com,,,46009.0,
1543,OJD,algemesialdia,algemesialdia.com,,,46680.0,
1544,OJD,alicanteplaza,alicanteplaza.es,,,,
1545,OJD,aquimediosdecomunicacion,aquimediosdecomunicacion.com,,,3204.0,
1546,OJD,benissadigital,benissadigital.es,,,3725.0,
1547,OJD,betera,betera.com,,,46190.0,
1548,OJD,calpdigital,calpdigital.es,,,3725.0,
1549,OJD,camp-de-turia,camp-de-turia.es,,,46190.0,
1550,OJD,canal56,canal56.com,,,12500.0,
1551,OJD,castellonbase,castellonbase.com,,,12006.0,
1552,OJD,castellondiario,castellondiario.com,,,12130.0,
1553,OJD,castelloninformacion,castelloninformacion.com,,,12004.0,
1554,OJD,castellonplaza,castellonplaza.com,,,46002.0,
1555,OJD,cbnoticias,cbnoticias.com,,,3110.0,
1556,OJD,comarcal,comarcal.tv,,,46800.0,
1557,OJD,comarcalcv,comarcalcv.com,,,46900.0,
1558,OJD,copealcoy,copealcoy.es,,,46013.0,
1559,OJD,denia,denia.com,,,3700.0,
1560,OJD,deniadigital,deniadigital.es,,,3725.0,
1561,OJD,diadia,diadia.cat,,,12150.0,
1562,OJD,diaridigital,diaridigital.es,,,46800.0,
1563,OJD,diario siglo xxi,diario siglo xxi,,,46015.0,
1564,OJD,diariodealicante,diariodealicante.net,,,46007.0,
1565,OJD,e6d,e6d.es,,,46612.0,
1566,OJD,elcafedepipa,elcafedepipa.com,,,12600.0,
1567,OJD,eldiario,eldiario.es - comunidad valenciana,,,28028.0,
1568,OJD,eldiario,eldiario.es - la marina plaza,,,28028.0,
1569,OJD,elmeridiano,elmeridiano.es,,,46023.0,
1570,OJD,elperiodicodeaqui,elperiodicodeaqui.com,,,46017.0,
1571,OJD,elperiodicomediterraneo,elperiodicomediterraneo.com,,,12005.0,
1572,OJD,elperiodicvalencia,elperiodicvalencia.com,,,46600.0,
1573,OJD,emisorasmusicales,emisorasmusicales.net,,,3204.0,
1574,OJD,esdiario,esdiario.com - comunidadvalenciana,,,28006.0,
1575,OJD,europapress,europapress.es - comunitat valenciana,,,28046.0,
1576,OJD,gentdelescomarques,gentdelescomarques.com,,,46870.0,
1577,OJD,grupo digital de la marina alta (p),grupo digital de la marina alta (p),,,,
1578,OJD,hortanoticias,hortanoticias.com,,,46020.0,
1579,OJD,infonord,infonord.es,,,12600.0,
1580,OJD,infoturia,infoturia.com,,,46183.0,
1581,OJD,intercomarcal,intercomarcal.com,,,3410.0,
1582,OJD,interdiario,interdiario.es,,,46020.0,
1583,OJD,javea,javea.com,,,3700.0,
1584,OJD,lamarinaalta,lamarinaalta.com,,,3700.0,
1585,OJD,laveudelliria,laveudelliria.com,,,46190.0,
1586,OJD,lesmuntanyes,lesmuntanyes.com,,,3801.0,
1587,OJD,levante-emv,levante-emv.com,,,46014.0,
1588,OJD,lletraferit,lletraferit.com,,,46010.0,
