ID,Origin,media,url,zipcode,lat,lon,poblacion,provincia,comunidad autonoma,comarca
1428,CAC,ràdio estudi,,08950,2084089500.0,41372118950.0,Esplugues de Llobregat,Barcelona,Cataluña,Baix Llobregat
1429,CAC,ràdio gandesa,www.gandesa.cat,43780,0.43767923,41052664750.0,Gandesa,Tarragona,Cataluña,Terra Alta
1430,CAC,ràdio girona - cadena ser,www.cadenaser.com,17999,,,,,,
1431,CAC,ràdio joventut,www.radiojoventut.cat,43878,0.53118936,40715460890.0,Masdenverge,Tarragona,Cataluña,Montsià
1432,CAC,ràdio juneda,webs.juneda.cat,25430,0.82573763,41549438050.0,Juneda,Lleida,Cataluña,Garrigues
1433,CAC,ràdio la bisbal,www.labisbal.cat,17100,3038286370.0,41960130180.0,La Bisbal d'Empordà,Girona,Cataluña,Baix Empordà
1434,CAC,ràdio la llagosta,www.radiolallagosta.cat,08120,2191207290.0,41513987670.0,La Llagosta,Barcelona,Cataluña,Vallès Oriental
1435,CAC,ràdio la selva,www.radiolaselva.cat,43470,1136604140.0,41215910060.0,La Selva del Camp,Tarragona,Cataluña,Baix Camp
1436,CAC,ràdio les,torismeles.com,25540,0.71274283,42811925760.0,Les,Lleida,Cataluña,Aran
1437,CAC,ràdio l'hospitalet de l'infant,radio.vandellos-hospitalet.cat,43891,0.87127076,41051542750.0,Pratdip,Tarragona,Cataluña,Baix Camp
1438,CAC,ràdio llançà,www.radiollanca.cat,17490,3151756600.0,42362810960.0,Llançà,Girona,Cataluña,Alt Empordà
1439,CAC,ràdio lleida - cadena ser,www.cadenaser.com,25007,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1440,CAC,ràdio manresa - cadena ser,www.cadenaser.com,08099,,,,,,
1441,CAC,ràdio mar d'amunt,,17489,3205109940.0,42337871110.0,El Port de la Selva,Girona,Cataluña,Alt Empordà
1442,CAC,ràdio marca barcelona,www.marca.com,08006,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1443,CAC,ràdio martorell,www.martorell.cat,08760,1919137470.0,41478003280.0,Martorell,Barcelona,Cataluña,Baix Llobregat
1444,CAC,ràdio moià,www.radiomoia.cat,08180,2098798060.0,41811469360.0,Moià,Barcelona,Cataluña,Moianès
1445,CAC,ràdio mollet del vallès,www.radiomollet.com,08100,2213491190.0,41539245560.0,Mollet del Vallès,Barcelona,Cataluña,Vallès Oriental
1446,CAC,ràdio montesquiu,,08589,2209401320.0,42109466460.0,Montesquiu,Barcelona,Cataluña,Osona
1447,CAC,ràdio móra d'ebre - cadena ser,www.cadenaser.com,43740,0.64185013,41091414990.0,Móra d'Ebre,Tarragona,Cataluña,Ribera d'Ebre
1448,CAC,ràdio móra la nova,www.radiomoralanova.cat,43770,0.64858077,41098983440.0,Móra la Nova,Tarragona,Cataluña,Ribera d'Ebre
1449,CAC,ràdio nova,www.vilanovainformacio.cat,08788,1639334120.0,41571618020.0,Vilanova del Camí,Barcelona,Cataluña,Anoia
1450,CAC,ràdio olot,www.radiolot.cat,17800,2488165590.0,42181837930.0,Olot,Girona,Cataluña,Garrotxa
1451,CAC,ràdio palau,www.radiopalau.cat,08184,2112556190.0,41869237850.0,L'Estany,Barcelona,Cataluña,
1452,CAC,ràdio pallejà,radiopalleja.blogspot.com.es,08780,1996106610.0,41424124840.0,Pallejà,Barcelona,Cataluña,Baix Llobregat
1453,CAC,ràdio piera,www.radiopiera.cat,08784,1747111830.0,41520799500.0,Piera,Barcelona,Cataluña,Anoia
1454,CAC,ràdio pinós,www.centrecat.com,25287,1564252950.0,42010480280.0,Olius,Lleida,Cataluña,Solsonès
1455,CAC,ràdio pirineus - ser catalunya,www.cadenaser.com,17520,1926340120.0,42432640780.0,Puigcerdà,Girona,Cataluña,Cerdanya
1456,CAC,ràdio platja d'aro,www.rpa.cat,17250,3067984430.0,41814266060.0,Castell-Platja d'Aro,Girona,Cataluña,
1457,CAC,ràdio ponent,,25230,0.89391515,41629676820.0,Mollerussa,Lleida,Cataluña,Pla d'Urgell
1458,CAC,ràdio ponts,,25740,1187810480.0,41917795930.0,Ponts,Lleida,Cataluña,Noguera
1459,CAC,ràdio puigcerdà,www.puigcerda.cat,17520,1926340120.0,42432640780.0,Puigcerdà,Girona,Cataluña,Cerdanya
1460,CAC,ràdio quart,www.quart.cat,17242,2840401770.0,41938507900.0,Quart,Girona,Cataluña,Gironès
1461,CAC,ràdio ribes,,08810,1771974850.0,41260693240.0,Sant Pere de Ribes,Barcelona,Cataluña,Garraf
1462,CAC,ràdio ripoll,www.corisamediagrup.com,17500,2190826130.0,42201273510.0,Ripoll,Girona,Cataluña,Ripollès
1463,CAC,ràdio ripollet,www.ripolletradio.cat,08291,2155175940.0,41497083330.0,Ripollet,Barcelona,Cataluña,Vallès Occidental
1464,CAC,ràdio roda,www.radioroda.cat,08510,2293643430.0,41992947910.0,Les Masies de Roda,Barcelona,Cataluña,Osona
1465,CAC,ràdio salt,www.viladesalt.cat,17190,2781412350.0,41974375130.0,Salt,Girona,Cataluña,Gironès
1466,CAC,ràdio sant esteve,www.rtv10.net,08635,1873850150.0,41493313750.0,Sant Esteve Sesrovires,Barcelona,Cataluña,Baix Llobregat
1467,CAC,ràdio sant fruitós,radiosantfruitos.cat,08272,1870034050.0,41751507760.0,Sant Fruitós de Bages,Barcelona,Cataluña,Bages
1468,CAC,ràdio sant gregori,www.santgregori.cat,17150,2738531200.0,41991452430.0,Sant Gregori,Girona,Cataluña,Gironès
1469,CAC,ràdio sant pol,www.radiosantpol.cat,08395,2624403800.0,41601945930.0,Sant Pol de Mar,Barcelona,Cataluña,Maresme
1470,CAC,ràdio santa cristina,,17246,2999406030.0,41811800440.0,Santa Cristina d'Aro,Girona,Cataluña,Baix Empordà
1471,CAC,ràdio santa perpètua,www.staperpetua.org,08130,2179048330.0,41535437960.0,Santa Perpètua de Mogoda,Barcelona,Cataluña,Vallès Occidental
1472,CAC,ràdio santa susanna,www.stasusanna.org,08398,2707137990.0,41635709770.0,Santa Susanna,Barcelona,Cataluña,Maresme
1473,CAC,ràdio santpedor,www.santpedor.net,08251,1837451790.0,41834081040.0,Castellnou de Bages,Barcelona,Cataluña,Bages
1474,CAC,ràdio santvi,www.radiosantvi.cat,08394,2509308480.0,41578402280.0,Sant Vicenç de Montalt,Barcelona,Cataluña,Maresme
1475,CAC,ràdio seu fm,www.radioseu.cat,25700,1461979470.0,42357708850.0,La Seu d'Urgell,Lleida,Cataluña,Alt Urgell
1476,CAC,ràdio sió,www.radiosio.cat,25310,1099223570.0,41787365580.0,Agramunt,Lleida,Cataluña,Urgell
1477,CAC,ràdio st. vicenç,www.radiosvh.info,08620,2010656010.0,41392724640.0,Sant Vicenç dels Horts,Barcelona,Cataluña,Baix Llobregat
1478,CAC,ràdio tàrrega,www.radiotarrega.cat,25300,1139354290.0,41646584520.0,Tàrrega,Lleida,Cataluña,Urgell
1479,CAC,radio teletaxi,www.radioteletaxi.com,08929,,,,,,
1479,CAC,radio teletaxi,www.radioteletaxi.com,08922,2212155400.0,41453657310.0,Santa Coloma de Gramenet,Barcelona,Cataluña,Barcelonès
1479,CAC,radio teletaxi,www.radioteletaxi.com,08900,,,,,,
1494,CAC,ràdio térmens,,25670,0.75915149,41718830310.0,Térmens,Lleida,Cataluña,Noguera
1495,CAC,ràdio torregrossa,,25141,0.83184174,41580950230.0,Torregrossa,Lleida,Cataluña,Pla d'Urgell
1496,CAC,ràdio tossa,www.radiotossa.com,17320,3128658030.0,41846746750.0,Palamós,Girona,Cataluña,Baix Empordà
1497,CAC,ràdio vallalta,www.santiscle.cat,08359,2569287530.0,41623560070.0,Sant Iscle de Vallalta,Barcelona,Cataluña,Maresme
1498,CAC,ràdio valls - hit 103,www.hit103.com,43800,1247384200.0,41283888500.0,Valls,Tarragona,Cataluña,Alt Camp
1499,CAC,ràdio vila,www.radiovila.cat,08232,1955115890.0,41557779570.0,Viladecavalls,Barcelona,Cataluña,Vallès Occidental
1500,CAC,ràdio vilafranca,www.rtvvilafranca.cat,08720,1697746700.0,41347212100.0,Vilafranca del Penedès,Barcelona,Cataluña,Alt Penedès
1501,CAC,ràdio vilamajor,www.radiovilamajor.cat,08459,2399904190.0,41672296510.0,Sant Antoni de Vilamajor,Barcelona,Cataluña,Vallès Oriental
1502,CAC,ràdiob - ràdio ciutat de badalona,www.radiob.cat,08919,,,,,,
1503,CAC,rap 107 fm,www.rap107.fm,08150,2234477230.0,41573290350.0,Parets del Vallès,Barcelona,Cataluña,Vallès Oriental
1504,CAC,rock fm,www.rockfm.fm,08007,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1508,CAC,roda de berà ràdio,www.rodadebera.cat,,,,,,,
1509,CAC,sarroca ràdio,www.santmartisarroca.cat,08731,1776929520.0,41361538440.0,Avinyonet del Penedès,Barcelona,Cataluña,Alt Penedès
1510,CAC,selva fm,www.selvafm.cat,17404,2512415830.0,41776417110.0,Riells i Viabrea,Girona,Cataluña,Selva
1511,CAC,selva fm breda,www.selvafm.cat,17400,2557140720.0,41748361300.0,Breda,Girona,Cataluña,Selva
1512,CAC,ser,www.cadenaser.com,,,,,,,
1513,CAC,ser penedès-garraf,www.cadenaser.com,08720,1697746700.0,41347212100.0,Vilafranca del Penedès,Barcelona,Cataluña,Alt Penedès
1514,CAC,sx3/33,www.ccma.cat,08970,2055420540.0,41367564020.0,Sant Joan Despí,Barcelona,Cataluña,Baix Llobregat
1515,CAC,tac 12,www.tac12.tv,43089,,,,,,
1516,CAC,te24,www.canalte24.cat,43500,0.52500631,40811021460.0,Tortosa,Tarragona,Cataluña,Baix Ebre
1517,CAC,teleb - televisió de badalona,www.teleb.cat,08919,,,,,,
1518,CAC,televisió costa brava,www.tvcostabrava.com,17248,3067984430.0,41814266060.0,Castell-Platja d'Aro,Girona,Cataluña,
1519,CAC,televisió de girona,www.tvgirona.tv,17999,,,,,,
1520,CAC,televisió del berguedà - catalunya central,tvbergueda.xiptv.cat,08600,1844024700.0,42103288740.0,Berga,Barcelona,Cataluña,Berguedà
1521,CAC,televisió del ripollès,televisiodelripolles.xiptv.cat,17500,2190826130.0,42201273510.0,Ripoll,Girona,Cataluña,Ripollès
1522,CAC,terramar penedès,www.etv.cat,08950,2084089500.0,41372118950.0,Esplugues de Llobregat,Barcelona,Cataluña,Baix Llobregat
1523,CAC,terramar tarragona,www.etv.cat,08950,2084089500.0,41372118950.0,Esplugues de Llobregat,Barcelona,Cataluña,Baix Llobregat
1524,CAC,tivissa ràdio,www.tivissa.altanet.org,43746,0.73207763,41043382000.0,Tivissa,Tarragona,Cataluña,Ribera d'Ebre
1525,CAC,tot tv,www.tottv.cat,25700,1461979470.0,42357708850.0,La Seu d'Urgell,Lleida,Cataluña,Alt Urgell
1527,CAC,tv de l'hospitalet,www.lhdigital.cat,08909,,,,,,
1528,CAC,tv el vendrell,www.rtvelvendrell.cat,08720,1697746700.0,41347212100.0,Vilafranca del Penedès,Barcelona,Cataluña,Alt Penedès
1529,CAC,tv la selva,www.tvlaselva.cat,08960,2076096680.0,41386025890.0,Sant Just Desvern,Barcelona,Cataluña,Baix Llobregat
1530,CAC,tv sabadell vallès,www.tvsabadell-valles.cat,08241,1827210260.0,41721995940.0,Manresa,Barcelona,Cataluña,Bages
1531,CAC,tvscvallès 1,www.tvsantcugat.cat,,,,,,,
1532,CAC,ua1 lleida ràdio,www.ua1.cat,25999,,,,,,
1533,CAC,vacarisses ràdio,www.vacarisses.cat,08233,1917618440.0,41607268940.0,Vacarisses,Barcelona,Cataluña,Vallès Occidental
1534,CAC,vallès oriental tv,www.votv.cat,08409,,,,,,
1535,CAC,vallfogona ràdio,,25680,0.81511418,41752339580.0,Vallfogona de Balaguer,Lleida,Cataluña,Noguera
1536,CAC,vilassar de dalt ràdio,www.vilassardedalt.org,08339,2358334630.0,41517491900.0,Vilassar de Dalt,Barcelona,Cataluña,Maresme
1537,CAC,vilassar ràdio,vilassarradio.cat,08340,2391818620.0,41503451550.0,Vilassar de Mar,Barcelona,Cataluña,Maresme
1538,OJD,7televalencia,7televalencia.com,46988,-0.44257379,39502736880.0,Paterna,Valencia/València,Comunidad Valenciana,L'Horta Nord
1539,OJD,actualidadcastellon,actualidadcastellon.com,46007,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1540,OJD,actualidadvalencia,actualidadvalencia.com,46007,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1541,OJD,agendadeisa,agendadeisa.com,46112,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1542,OJD,agronewscomunitatvalenciana,agronewscomunitatvalenciana.com,46009,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1543,OJD,algemesialdia,algemesialdia.com,46680,-0.43644269,39189072700.0,Algemesí,Valencia/València,Comunidad Valenciana,La Ribera Alta
1544,OJD,alicanteplaza,alicanteplaza.es,,,,,,,
1545,OJD,aquimediosdecomunicacion,aquimediosdecomunicacion.com,03204,-0.69775581,38267416620.0,Elche/Elx,Alicante/Alacant,Comunidad Valenciana,El Baix Vinalopó
1546,OJD,benissadigital,benissadigital.es,03725,0.10231946,38729117330.0,Teulada,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1547,OJD,betera,betera.com,46190,-0.57061222,39546025350.0,Riba-roja de Túria,Valencia/València,Comunidad Valenciana,El Camp de Túria
1548,OJD,calpdigital,calpdigital.es,03725,0.10231946,38729117330.0,Teulada,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1549,OJD,camp-de-turia,camp-de-turia.es,46190,-0.57061222,39546025350.0,Riba-roja de Túria,Valencia/València,Comunidad Valenciana,El Camp de Túria
1550,OJD,canal56,canal56.com,12500,0.47487433,40470925950.0,Vinaròs,Castellón/Castelló,Comunidad Valenciana,El Baix Maestrat
1551,OJD,castellonbase,castellonbase.com,12006,-0.03688142,39986408090.0,Castellón de la Plana/Castelló de la Plana,Castellón/Castelló,Comunidad Valenciana,La Plana Alta
1552,OJD,castellondiario,castellondiario.com,12130,-0.13746676,40059865920.0,Sant Joan de Moró,Castellón/Castelló,Comunidad Valenciana,La Plana Alta
1553,OJD,castelloninformacion,castelloninformacion.com,12004,-0.03688142,39986408090.0,Castellón de la Plana/Castelló de la Plana,Castellón/Castelló,Comunidad Valenciana,La Plana Alta
1554,OJD,castellonplaza,castellonplaza.com,46002,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1555,OJD,cbnoticias,cbnoticias.com,03110,-0.44522331,38413683960.0,Mutxamel,Alicante/Alacant,Comunidad Valenciana,L'Alacantí
1556,OJD,comarcal,comarcal.tv,46800,-0.51869568,38987971160.0,Xàtiva,Valencia/València,Comunidad Valenciana,La Costera
1557,OJD,comarcalcv,comarcalcv.com,46900,-0.46496185,39437084860.0,Torrent,Valencia/València,Comunidad Valenciana,L'Horta Sud
1558,OJD,copealcoy,copealcoy.es,46013,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1559,OJD,denia,denia.com,03700,0.10661934,38841227050.0,Dénia,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1560,OJD,deniadigital,deniadigital.es,03725,0.10231946,38729117330.0,Teulada,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1561,OJD,diadia,diadia.cat,12150,-0.25658083,40428740710.0,Villafranca del Cid/Vilafranca,Castellón/Castelló,Comunidad Valenciana,Els Ports
1562,OJD,diaridigital,diaridigital.es,46800,-0.51869568,38987971160.0,Xàtiva,Valencia/València,Comunidad Valenciana,La Costera
1563,OJD,diario siglo xxi,diario siglo xxi,46015,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1564,OJD,diariodealicante,diariodealicante.net,46007,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1565,OJD,e6d,e6d.es,46612,-0.35512919,39158118610.0,Corbera,Valencia/València,Comunidad Valenciana,La Ribera Baixa
1566,OJD,elcafedepipa,elcafedepipa.com,12600,-0.22806489,39824217540.0,la Vall d'Uixó,Castellón/Castelló,Comunidad Valenciana,La Plana Baixa
1567,OJD,eldiario,eldiario.es - comunidad valenciana,28028,,,,,,
1568,OJD,eldiario,eldiario.es - la marina plaza,28028,,,,,,
1569,OJD,elmeridiano,elmeridiano.es,46023,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1570,OJD,elperiodicodeaqui,elperiodicodeaqui.com,46017,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1571,OJD,elperiodicomediterraneo,elperiodicomediterraneo.com,12005,-0.03688142,39986408090.0,Castellón de la Plana/Castelló de la Plana,Castellón/Castelló,Comunidad Valenciana,La Plana Alta
1572,OJD,elperiodicvalencia,elperiodicvalencia.com,46600,-0.43554456,39149448320.0,Alzira,Valencia/València,Comunidad Valenciana,La Ribera Alta
1573,OJD,emisorasmusicales,emisorasmusicales.net,03204,-0.69775581,38267416620.0,Elche/Elx,Alicante/Alacant,Comunidad Valenciana,El Baix Vinalopó
1574,OJD,esdiario,esdiario.com - comunidadvalenciana,28006,,,,,,
1575,OJD,europapress,europapress.es - comunitat valenciana,28046,,,,,,
1576,OJD,gentdelescomarques,gentdelescomarques.com,46870,-0.60649062,38822881290.0,Ontinyent,Valencia/València,Comunidad Valenciana,La Vall d'Albaida
1577,OJD,grupo digital de la marina alta (p),grupo digital de la marina alta (p),,,,,,,
1578,OJD,hortanoticias,hortanoticias.com,46020,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1579,OJD,infonord,infonord.es,12600,-0.22806489,39824217540.0,la Vall d'Uixó,Castellón/Castelló,Comunidad Valenciana,La Plana Baixa
1580,OJD,infoturia,infoturia.com,46183,-0.53062592,39566803470.0,l'Eliana,Valencia/València,Comunidad Valenciana,
1581,OJD,intercomarcal,intercomarcal.com,03410,-0.76597374,38629962290.0,Biar,Alicante/Alacant,Comunidad Valenciana,L'Alt Vinalopó / Alto Vinalopó
1582,OJD,interdiario,interdiario.es,46020,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1583,OJD,javea,javea.com,03700,0.10661934,38841227050.0,Dénia,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1584,OJD,lamarinaalta,lamarinaalta.com,03700,0.10661934,38841227050.0,Dénia,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1585,OJD,laveudelliria,laveudelliria.com,46190,-0.57061222,39546025350.0,Riba-roja de Túria,Valencia/València,Comunidad Valenciana,El Camp de Túria
1586,OJD,lesmuntanyes,lesmuntanyes.com,03801,-0.47318376,38698368940.0,Alcoi/Alcoy,Alicante/Alacant,Comunidad Valenciana,L'Alcoià
1587,OJD,levante-emv,levante-emv.com,46014,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1588,OJD,lletraferit,lletraferit.com,46010,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1589,OJD,marinaalta,marinaalta.es,03700,0.10661934,38841227050.0,Dénia,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1590,OJD,monover,monover.com,03640,-0.83780533,38437215790.0,Monóvar/Monòver,Alicante/Alacant,Comunidad Valenciana,El Vinalopó Mitjà / El Vinalopó Medio
1591,OJD,nosaltreslaveu,nosaltreslaveu.cat,08221,2012151410.0,41562363460.0,Terrassa,Barcelona,Cataluña,Vallès Occidental
1592,OJD,nostresport,nostresport.com,46019,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1593,OJD,noticiascv,noticiascv.com,46010,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1594,OJD,officialpress,officialpress.es,46185,-0.55296899,39592420580.0,la Pobla de Vallbona,Valencia/València,Comunidad Valenciana,El Camp de Túria
1595,OJD,pagina66,pagina66.com,03801,-0.47318376,38698368940.0,Alcoi/Alcoy,Alicante/Alacant,Comunidad Valenciana,L'Alcoià
1596,OJD,portaldexativa,portaldexativa.es,46800,-0.51869568,38987971160.0,Xàtiva,Valencia/València,Comunidad Valenciana,La Costera
1597,OJD,proximiatv,proximiatv.com,46005,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1598,OJD,radiobanda,radiobanda.com,46869,-0.49685641,38835673250.0,Atzeneta d'Albaida,Valencia/València,Comunidad Valenciana,La Vall d'Albaida
1599,OJD,radioesport914,radioesport914.com,46015,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1600,OJD,radiolitoral,radiolitoral.com,03720,0.05043358,38715196900.0,Benissa,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1601,OJD,revistauala,revistauala.com,03690,-0.52499072,38396133480.0,San Vicente del Raspeig/Sant Vicent del Raspeig,Alicante/Alacant,Comunidad Valenciana,L'Alacantí
1602,OJD,teleelx,teleelx.es,03202,-0.69775581,38267416620.0,Elche/Elx,Alicante/Alacant,Comunidad Valenciana,El Baix Vinalopó
1603,OJD,teuladamorairadigital,teuladamorairadigital.es,03725,0.10231946,38729117330.0,Teulada,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1604,OJD,tv-a,tv-a.es,03420,-0.67026538,38596576430.0,Castalla,Alicante/Alacant,Comunidad Valenciana,L'Alcoià
1605,OJD,valenciabase,valenciabase.com,12560,0.0647391,40055365970.0,Benicasim/Benicàssim,Castellón/Castelló,Comunidad Valenciana,La Plana Alta
1606,OJD,valenciabonita,valenciabonita.es,46970,-0.46015527,39458078540.0,Alaquàs,Valencia/València,Comunidad Valenciana,L'Horta Sud
1607,OJD,valenciacity,valenciacity.es,46005,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1608,OJD,valenciadiari,valenciadiari.com,46007,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1609,OJD,valencianews,valencianews.es,46004,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1610,OJD,valencianoticias,valencianoticias.com,46130,-0.33056042,39570250650.0,Massamagrell,Valencia/València,Comunidad Valenciana,L'Horta Nord
1611,OJD,valenciaplaza,valenciaplaza.com,46002,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1612,OJD,vila-realinformacio,vila-realinformacio.com,12004,-0.03688142,39986408090.0,Castellón de la Plana/Castelló de la Plana,Castellón/Castelló,Comunidad Valenciana,La Plana Alta
1613,OJD,viuvalencia,viuvalencia.com,46017,-0.37565717,39475344410.0,València,Valencia/València,Comunidad Valenciana,València
1614,OJD,xabiaaldia,xabiaaldia.com,03725,0.10231946,38729117330.0,Teulada,Alicante/Alacant,Comunidad Valenciana,La Marina Alta
1615,OJD,artsmallorca,artsmallorca.com,07184,2502482810.0,39565889200.0,Calvià,Illes Balears,Illes Balears,La Sierra de Tramontana/ sa Serra de Tramuntana
1616,OJD,baleares-sinfronteras,baleares-sinfronteras.com,07002,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1617,OJD,canal4diario,canal4diario.com,07121,,,,,,
1618,OJD,cronicabalear,cronicabalear.es,07004,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1619,OJD,diariodeibiza,diariodeibiza.es,07800,1436229030.0,38906669470.0,Eivissa,Illes Balears,Illes Balears,
1620,OJD,diariodemarratxi,diariodemarratxi.com,07009,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1621,OJD,economiademallorca,economiademallorca.com,30100,,,,,,
1622,OJD,eldiario,eldiario.es - illes balears,28028,,,,,,
1623,OJD,europapress,europapress.es - illes balears,28046,,,,,,
1624,OJD,futboldesdemallorca,futboldesdemallorca.com,07006,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1625,OJD,gacetanautica,gacetanautica.es,07009,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1626,OJD,majorcadailybulletin,majorcadailybulletin.com,07011,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1627,OJD,mallorcaconfidencial,mallorcaconfidencial.com,07013,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1628,OJD,mallorcamagazin,mallorcamagazin.com,07011,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1629,OJD,mallorcazeitung,mallorcazeitung.es,07006,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1630,OJD,manacornoticias,manacornoticias.com,07500,3209521360.0,39568890810.0,Manacor,Illes Balears,Illes Balears,El Levante de Mallorca/ es Llevant de Mallorca
1631,OJD,okdiario,okdiario.com - okbaleares,28033,,,,,,
1632,OJD,pasionporelmar,pasionporelmar.com,07005,2651816980.0,39571146990.0,Palma,Illes Balears,Illes Balears,
1633,OJD,periodicodeibiza,periodicodeibiza.es,07800,1436229030.0,38906669470.0,Eivissa,Illes Balears,Illes Balears,
1634,OJD,rac1,rac1.cat,08036,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1635,OJD,elnacional,elnacional.cat - català,08029,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1636,OJD,grup elmon,grup elmon.cat,08221,2012151410.0,41562363460.0,Terrassa,Barcelona,Cataluña,Vallès Occidental
1637,OJD,beteve,beteve.cat,08018,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1638,OJD,e-noticies - e-noticies,e-noticies - e-noticies.cat,08025,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1639,OJD,regió7,regió7.cat,08243,1827210260.0,41721995940.0,Manresa,Barcelona,Cataluña,Bages
1640,OJD,catalunyadiari,catalunyadiari.com,08006,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1641,OJD,grup racocatala (p),grup racocatala (p),08010,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1642,OJD,emporda,emporda.info,17600,2960278050.0,42267835900.0,Figueres,Girona,Cataluña,Alt Empordà
1643,OJD,elperiodico,elperiodico.cat,08908,2101382870.0,41359770510.0,L'Hospitalet de Llobregat,Barcelona,Cataluña,Baix Llobregat
1644,OJD,som,som,08020,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1645,OJD,línia comunicació21,línia comunicació21,08013,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1646,OJD,catalunyareligio,catalunyareligio.cat - català,08025,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1647,OJD,radiosabadell,radiosabadell.fm,08202,2107789940.0,41546958990.0,Sabadell,Barcelona,Cataluña,Vallès Occidental
1648,OJD,monesport,monesport.cat,08221,2012151410.0,41562363460.0,Terrassa,Barcelona,Cataluña,Vallès Occidental
1649,OJD,liniaxarxa,liniaxarxa.cat,08013,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1650,OJD,cugat,cugat.cat,08172,2085264720.0,41473454030.0,Sant Cugat del Vallès,Barcelona,Cataluña,Vallès Occidental
1651,OJD,eltriangle,eltriangle.eu - catala,08029,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1652,OJD,firescatalanes,firescatalanes.cat,08750,2017369080.0,41413211100.0,Molins de Rei,Barcelona,Cataluña,Baix Llobregat
1653,OJD,viumolinsderei,viumolinsderei.com,08750,2017369080.0,41413211100.0,Molins de Rei,Barcelona,Cataluña,Baix Llobregat
1654,OJD,elperiòdic,elperiòdic.ad,,,,,,,
1655,OJD,viurealspirineus,viurealspirineus.cat,25700,1461979470.0,42357708850.0,La Seu d'Urgell,Lleida,Cataluña,Alt Urgell
1656,OJD,junior-report,junior-report.cat,08010,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
