ID,Origin,media,url,zipcode_iber,zipcode_cac
1005,Iberfier,revista baix empordà,revistabaixemporda.cat,17230,
1006,Iberfier,revista caramella,revistacaramella.cat,08513,
1007,Iberfier,revista castells,revistacastells.cat,08870,
1008,Iberfier,revista de catalunya,revistadecatalunya.cat,08001,
1009,Iberfier,revista de girona,revistadegirona.cat,17004,
1010,Iberfier,revista musical catalana,revistamusical.cat,08003,
1011,Iberfier,revista som i serem,revistasomiserem.com,,
1012,Iberfier,ribeirabaixa.info,riberabaixa.info,46410,
1013,Iberfier,ribera tv,riberatelevisio.com,46600,
1014,Iberfier,ripollet ràdio,ripolletradio.cat,08291,
1015,Iberfier,roda de berà radio,web.rodadebera.cat,,
1016,Iberfier,roses avui,rosesavui.com,17480,
1017,Iberfier,rtv10 - ràdio i televisió de sant esteve sesrovires,rtv10.net,08635,
1018,Iberfier,rtv el vendrell,rtvelvendrell.cat,43700,
1019,Iberfier,rtv vilafranca,rtvvilafranca.cat,08720,
1020,Iberfier,rubí informa,rubiinforma.com,08222,
1021,Iberfier,sabadell informa,sabadellinforma.com,08222,
1022,Iberfier,salut i força,saludediciones.com,07010,
1023,Iberfier,sant andreu tv,santandreutv.com,08740,
1024,Iberfier,sant boi notícies,sbn.cat,08830,
1025,Iberfier,sant cugat informa,santcugatinforma.com,08222,
1026,Iberfier,sants ràdio,sants3radio.cat,08014,
1027,Iberfier,sarment,ccbalsareny.cat,08660,
1028,Iberfier,scanner fm,scannerfm.com,08001,
1029,Iberfier,semprevalencia.com,semprevalencia.com,46023,
1030,Iberfier,sentmenat,sentmenat.com,08181,
1031,Iberfier,ser tarragona,cadenaser.com,43005,
1032,Iberfier,set accents,7accents.cat,25007,
1033,Iberfier,somatents,somatents.com,08001,
1034,Iberfier,som garrigues,somgarrigues.cat,25400,
1035,Iberfier,super deporte,superdeporte.es,46014,
1036,Iberfier,tac 12 tv,tac12.alacarta.cat,,
1037,Iberfier,taradell,taradell.com,08552,
1038,Iberfier,taronja digital anoia,canaltaronja.cat,08241,
1039,Iberfier,tarragona 21,tarragona21.com,43007,
1040,Iberfier,tarragona empresarial,tarragonaempresarial.com,,
1041,Iberfier,tarragonanoticias.com,tarragonanoticias.com,,
1042,Iberfier,televisió d’eivissa i formentera,teftv.com,07800,
1043,Iberfier,televisió de vandellòs,tvvandellos.cat,,
1044,Iberfier,televisió sant cugat,tvsantcugat.cat,08173,
1045,Iberfier,temes d’avui,lanostrarevista.temesdavui.org,08008,
1046,Iberfier,terrassa digital,terrassadigital.cat,08222,
1047,Iberfier,terrassa informa,terrassainforma.com,08222,
1048,Iberfier,teveon,teveon.tv,43500,
1049,Iberfier,the new barcelona post,thenewbarcelonapost.com,08003,
1050,Iberfier,tot ràdio,totradio.com,,
1051,Iberfier,totesport.cat,totesport.cat,08301,
1052,Iberfier,tottarragona.cat,tottarragona.cat,43003,
1053,Iberfier,tramuntana tv,tramuntanatv.com,17600,
1054,Iberfier,tribuna,tribuna.cat,08025,
1055,Iberfier,tus noticias de la costera,tusnoticiasdelacostera.com,46600,
1056,Iberfier,tus noticias de la plana,tusnoticiasdelaplana.com,46600,
1057,Iberfier,tus noticias de la ribera,tusnoticiasdelaribera.com,46600,
1058,Iberfier,tus noticias de la safor,tusnoticiasdelasafor.com,46600,
1059,Iberfier,tv berguedà - bages,tvbergueda.alacarta.cat,08600,
1060,Iberfier,tv costa brava,tvcostabrava.alacarta.cat,17248,
1061,Iberfier,tv girona,tvgirona.alacarta.cat,17001,
1062,Iberfier,tv ripollès,corisamediagrup.com,17500,
1063,Iberfier,tv tossa,tvtossa.cat,17320,
1064,Iberfier,tv vilanova del vallès,tv.vilanovadelvalles.cat,08410,
1065,Iberfier,ua1 ràdio,ua1.cat,25006,
1066,Iberfier,valencia fiesta y tradición,valenciafiestaytradicion.com,,
1067,Iberfier,valencia noticies,valencianoticies.com,46009,
1068,Iberfier,vallès oriental televisió,votv.alacarta.cat,08028,
1069,Iberfier,vallirana televisió,vallirana.tv,,
1070,Iberfier,verificat,verificat.cat,08025,
1071,Iberfier,vicolot costabrava,vicolot.com,08500,
1072,Iberfier,videojocscat,videojocscat.cat,08172,
1073,Iberfier,viladecans,viladecans.net,08840,
1074,Iberfier,vilaweb,vilaweb.cat,08001,
1075,Iberfier,vinaròs news,vinarosnews.net,12500,
1076,Iberfier,vox uji radio,radio.uji.es,12071,
1077,Iberfier,weekand sabadell,weekand.net,08202,
1078,Iberfier,weloba,weloba.cat,08006,
1079,CAC,3/24,www.ccma.cat,,08970
1080,CAC,alcanar ràdio,www.alcanarradio.org,,43530
1081,CAC,alcover ràdio,www.alcoveradio.cat,,43460
1082,CAC,banyoles televisió,www.banyolestv.cat,,17820
1083,CAC,bas ràdio,www.basradio.50webs.com,,17176
1084,CAC,bellvei ràdio,www.bellvei.cat,,43719
1085,CAC,betevé 91.0 fm,www.beteve.cat,,08099
1086,CAC,cadena 100 barcelona,www.cadena100.es,,08037
1087,CAC,cadena 100 girona,www.cadena100.es,,17600
1088,CAC,cadena 100 lleida,www.cadena100.es,,25002
1089,CAC,cadena 100 reus-tarragona,www.cadena100.es,,43209
1090,CAC,cadena dial,www.cadenadial.com,,25007
1091,CAC,cadena dial barcelona,www.cadenadial.com,,08010
1092,CAC,cadena dial ebre,www.cadenadial.com,,43500
1093,CAC,cadena dial girona,www.cadenadial.com,,17999
1094,CAC,cadena dial penedès-garraf,www.cadenadial.com,,08720
1095,CAC,cadena dial salou,www.cadenadial.com,,43204
1096,CAC,cadena ser tarragona,www.cadenaser.com,,43210
1097,CAC,calafell ràdio,www.calafell.tv,,43820
1098,CAC,caldes fm,www.caldesdemalavella.cat,,17455
1099,CAC,canal 20 ràdio olèrdola,www.olerdola.cat,,08734
1100,CAC,canal 21 ebre,www.canal21ebre.com,,43500
1101,CAC,canal 4,www.grup4.com,,"08036,08960"
1103,CAC,canal blau fm,www.canalblau.cat,,08800
1104,CAC,canal reus tv,www.canalreustv.cat,,43209
1105,CAC,canal t.e.,canalte.xiptv.cat,,43500
1106,CAC,canal taronja anoia,www.canaltaronja.cat,,08700
1107,CAC,canal taronja bages,www.canaltaronja.tv,,08249
1108,CAC,canal taronja osona,www.canaltaronja.tv,,08500
1109,CAC,canal terrassa vallès,www.terrassadigital.cat,,08229
1110,CAC,catalunya informació,www.ccma.cat,,08021
1111,CAC,catalunya música,www.ccma.cat,,08021
1112,CAC,catalunya ràdio,www.ccma.cat,,08021
1113,CAC,cerdanyola ràdio,www.cerdanyola.info,,08290
1114,CAC,cope,www.cope.es,,08007
1115,CAC,cope manresa,www.cope.es,,08249
1116,CAC,cope puigcerdà,www.cope.es,,08007
1117,CAC,cope tarragona,www.cope.es,,43003
1118,CAC,cugat ràdio,www.cugat.cat,,08199
1119,CAC,domenys ràdio,www.santjaumedelsdomenys.cat,,43713
1120,CAC,empordà televisió,empordatv.xiptv.cat,,17480
1121,CAC,emun fm ràdio albesa,www.emunfmradio.cat,,25135
1122,CAC,emun fm ràdio alfarràs,www.emunfmradio.cat,,25120
1123,CAC,emun fm ràdio alguaire,www.emunfmradio.cat,,25125
1124,CAC,emun fm ràdio torrefarrera,www.emunfmradio.cat,,25123
1125,CAC,esport3,www.ccma.cat,,08970
1126,CAC,etv,etv.xiptv.cat,,08950
1127,CAC,europa fm,www.europafm.com,,"08002,25004,17001,43004,08800"
1132,CAC,girona fm,www.gironafm.cat,,17002
1133,CAC,gum fm aran,www.gum.cat,,25530
1134,CAC,gum fm pirineus,www.gum.cat,,25530
1135,CAC,hit tv,www.hittv.es,,08099
1136,CAC,icat,www.catradio.cat,,08021
1137,CAC,kiss fm,www.kissfm.es,,"08013,08229"
1139,CAC,la cala ràdio,www.ametllamar.cat,,43860
1140,CAC,la veu,www.santjoandelesabadesses.cat,,17860
1141,CAC,l'espluga fm ràdio,www.esplugafmradio.info,,43440
1142,CAC,live fm,www.livefm.cat,,17530
1143,CAC,lleida televisió,lleidatelevisio.xiptv.cat,,25999
1144,CAC,los40 catalunya,www.los40.com,,08010
1145,CAC,los40 catalunya central,www.los40.com,,08249
1146,CAC,los40 classic,www.los40.com,,43204
1147,CAC,los40 classic lleida,www.los40.com,,25007
1148,CAC,los40 costa brava,www.los40.com,,17999
1149,CAC,los40 girona,www.los40.com,,17999
1150,CAC,los40 la selva,www.los40.com,,17430
1151,CAC,los40 lleida,www.los40.com,,25007
1152,CAC,los40 mora d'ebre,www.los40.com,,43500
1153,CAC,los40 osona,www.los40.com,,08500
1154,CAC,los40 penedès-garraf,www.los40.com,,08800
1155,CAC,los40 pirineus puigcerdà,www.los40.com,,08010
1156,CAC,los40 tarragona,www.los40.com,,43210
1157,CAC,los40 urban,los40.com,,08099
1158,CAC,los40 urban,www.los40.com,,08010
1159,CAC,mar tv,www.martv.tv,,08330
1160,CAC,matadepera ràdio,www.matadepera.cat,,08230
1161,CAC,mataró televisió,www.mataroaudiovisual.cat,,08300
1162,CAC,máxima fm,www.maxima.fm,,17999
1163,CAC,melodía fm,www.melodia-fm.com,,"17004,08002,25004"
1166,CAC,molahits tv,www.molatv.cat,,08809
1167,CAC,montbui ràdio,,,08710
1168,CAC,noucinc.2 ràdio,www.terrassadigital.cat,,08222
1169,CAC,olesa ràdio,www.olesademontserrat.cat,,08640
1170,CAC,ona bitlles,www.onabitlles.cat,,08776
1171,CAC,ona malgrat,www.malgratcomunicacio.cat,,08380
1172,CAC,ona vilamalla,www.onavilamalla.net,,17469
1173,CAC,onda cero,www.ondacero.es,,"43004,08800,25004,08002,17001"
1178,CAC,penedès fm subirats,www.penedesfm.cat,,08739
1179,CAC,penedès tv,www.rtvvilafranca.cat,,08720
1180,CAC,premià de dalt ràdio,www.premiadedalt.cat,,08338
1181,CAC,pròxima fm,www.proxima.cat,,25700
1182,CAC,punt 7 ràdio sant celoni,www.santceloni.cat,,08470
1183,CAC,ràdio 010,www.radio010.cat,,08273
1184,CAC,ràdio almacelles,,,25100
1185,CAC,ràdio aran,www.baqueira.es,,25598
1186,CAC,ràdio arbeca,,,25140
1187,CAC,ràdio arboç,www.radiobaixpenedes.cat,,43720
1188,CAC,ràdio arbúcies,www.arbucies.cat,,17401
1189,CAC,ràdio artesa de segre,www.ras.cat,,25730
1190,CAC,ràdio balaguer,www.radiobalaguer.cat,,25600
1191,CAC,ràdio barberà,www.radiobarbera.fm,,08210
1192,CAC,ràdio barcelona - cadena ser,www.cadenaser.com,,08010
1193,CAC,ràdio batea,,,43786
1194,CAC,ràdio begur,www.begur.cat,,17255
1195,CAC,ràdio bellpuig,,,25250
1196,CAC,ràdio berga,,,08600
1197,CAC,ràdio besalú,radiobesalu.blogspot.com.es,,17850
1198,CAC,ràdio bonmatí,www.radiobonmati.net,,17164
1199,CAC,ràdio cabanes,www.radiocabanes.cat,,17761
1200,CAC,ràdio calella,www.radiocalella.cat,,08370
1201,CAC,ràdio cambrils,www.radiocambrils.cat,,43850
1202,CAC,ràdio camprodon,,,17867
1203,CAC,ràdio cardona,,,08261
1204,CAC,ràdio castellar,www.castellarvalles.cat,,08211
1205,CAC,ràdio castellterçol,,,08183
1206,CAC,ràdio cervelló,,,08758
1207,CAC,ràdio corbera,www.corberadellobregat.cat,,08757
1208,CAC,ràdio corbins,,,25137
1209,CAC,ràdio costa brava - ser catalunya,www.cadenaser.com,,17230
1210,CAC,ràdio delta,www.deltebre.cat,,43580
1211,CAC,ràdio el morell,www.radiomorell.cat,,43760
1212,CAC,ràdio el pla,,,43810
1213,CAC,ràdio el vendrell,www.rtvelvendrell.cat,,43700
1214,CAC,ràdio esparreguera,www.esparreguera.cat,,08292
1215,CAC,ràdio estudi,,,08950
1216,CAC,ràdio gandesa,www.gandesa.cat,,43780
1217,CAC,ràdio girona - cadena ser,www.cadenaser.com,,17999
1218,CAC,ràdio joventut,www.radiojoventut.cat,,43878
1219,CAC,ràdio juneda,webs.juneda.cat,,25430
1220,CAC,ràdio la bisbal,www.labisbal.cat,,17100
1221,CAC,ràdio la llagosta,www.radiolallagosta.cat,,08120
1222,CAC,ràdio la selva,www.radiolaselva.cat,,43470
1223,CAC,ràdio les,torismeles.com,,25540
1224,CAC,ràdio l'hospitalet de l'infant,radio.vandellos-hospitalet.cat,,43891
1225,CAC,ràdio llançà,www.radiollanca.cat,,17490
1226,CAC,ràdio lleida - cadena ser,www.cadenaser.com,,25007
1227,CAC,ràdio manresa - cadena ser,www.cadenaser.com,,08099
1228,CAC,ràdio mar d'amunt,,,17489
1229,CAC,ràdio marca barcelona,www.marca.com,,08006
1230,CAC,ràdio martorell,www.martorell.cat,,08760
1231,CAC,ràdio moià,www.radiomoia.cat,,08180
1232,CAC,ràdio mollet del vallès,www.radiomollet.com,,08100
1233,CAC,ràdio montesquiu,,,08589
1234,CAC,ràdio móra d'ebre - cadena ser,www.cadenaser.com,,43740
1235,CAC,ràdio móra la nova,www.radiomoralanova.cat,,43770
1236,CAC,ràdio nova,www.vilanovainformacio.cat,,08788
1237,CAC,ràdio olot,www.radiolot.cat,,17800
1238,CAC,ràdio palau,www.radiopalau.cat,,08184
1239,CAC,ràdio pallejà,radiopalleja.blogspot.com.es,,08780
1240,CAC,ràdio piera,www.radiopiera.cat,,08784
1241,CAC,ràdio pinós,www.centrecat.com,,25287
1242,CAC,ràdio pirineus - ser catalunya,www.cadenaser.com,,17520
1243,CAC,ràdio platja d'aro,www.rpa.cat,,17250
1244,CAC,ràdio ponent,,,25230
1245,CAC,ràdio ponts,,,25740
1246,CAC,ràdio puigcerdà,www.puigcerda.cat,,17520
1247,CAC,ràdio quart,www.quart.cat,,17242
1248,CAC,ràdio ribes,,,08810
1249,CAC,ràdio ripoll,www.corisamediagrup.com,,17500
1250,CAC,ràdio ripollet,www.ripolletradio.cat,,08291
1251,CAC,ràdio roda,www.radioroda.cat,,08510
1252,CAC,ràdio salt,www.viladesalt.cat,,17190
1253,CAC,ràdio sant esteve,www.rtv10.net,,08635
1254,CAC,ràdio sant fruitós,radiosantfruitos.cat,,08272
1255,CAC,ràdio sant gregori,www.santgregori.cat,,17150
1256,CAC,ràdio sant pol,www.radiosantpol.cat,,08395
1257,CAC,ràdio santa cristina,,,17246
1258,CAC,ràdio santa perpètua,www.staperpetua.org,,08130
1259,CAC,ràdio santa susanna,www.stasusanna.org,,08398
1260,CAC,ràdio santpedor,www.santpedor.net,,08251
1261,CAC,ràdio santvi,www.radiosantvi.cat,,08394
1262,CAC,ràdio seu fm,www.radioseu.cat,,25700
1263,CAC,ràdio sió,www.radiosio.cat,,25310
1264,CAC,ràdio st. vicenç,www.radiosvh.info,,08620
1265,CAC,ràdio tàrrega,www.radiotarrega.cat,,25300
1266,CAC,radio teletaxi,www.radioteletaxi.com,,"08929,08922,08900"
1269,CAC,ràdio térmens,,,25670
1270,CAC,ràdio torregrossa,,,25141
1271,CAC,ràdio tossa,www.radiotossa.com,,17320
1272,CAC,ràdio vallalta,www.santiscle.cat,,08359
1273,CAC,ràdio valls - hit 103,www.hit103.com,,43800
1274,CAC,ràdio vila,www.radiovila.cat,,08232
1275,CAC,ràdio vilafranca,www.rtvvilafranca.cat,,08720
1276,CAC,ràdio vilamajor,www.radiovilamajor.cat,,08459
1277,CAC,ràdiob - ràdio ciutat de badalona,www.radiob.cat,,08919
1278,CAC,rap 107 fm,www.rap107.fm,,08150
1279,CAC,rock fm,www.rockfm.fm,,08007
1280,CAC,roda de berà ràdio,www.rodadebera.cat,,
1281,CAC,sarroca ràdio,www.santmartisarroca.cat,,08731
1282,CAC,selva fm,www.selvafm.cat,,17404
1283,CAC,selva fm breda,www.selvafm.cat,,17400
1284,CAC,ser,www.cadenaser.com,,
1285,CAC,ser penedès-garraf,www.cadenaser.com,,08720
1286,CAC,sx3/33,www.ccma.cat,,08970
1287,CAC,tac 12,www.tac12.tv,,43089
1288,CAC,te24,www.canalte24.cat,,43500
1289,CAC,teleb - televisió de badalona,www.teleb.cat,,08919
1290,CAC,televisió costa brava,www.tvcostabrava.com,,17248
1291,CAC,televisió de girona,www.tvgirona.tv,,17999
1292,CAC,televisió del berguedà - catalunya central,tvbergueda.xiptv.cat,,08600
1293,CAC,televisió del ripollès,televisiodelripolles.xiptv.cat,,17500
1294,CAC,terramar penedès,www.etv.cat,,08950
1295,CAC,terramar tarragona,www.etv.cat,,08950
1296,CAC,tivissa ràdio,www.tivissa.altanet.org,,43746
1297,CAC,tot tv,www.tottv.cat,,25700
1298,CAC,tv de l'hospitalet,www.lhdigital.cat,,08909
1299,CAC,tv el vendrell,www.rtvelvendrell.cat,,08720
1300,CAC,tv la selva,www.tvlaselva.cat,,08960
1301,CAC,tv sabadell vallès,www.tvsabadell-valles.cat,,08241
1302,CAC,tvscvallès 1,www.tvsantcugat.cat,,
1303,CAC,ua1 lleida ràdio,www.ua1.cat,,25999
1304,CAC,vacarisses ràdio,www.vacarisses.cat,,08233
1305,CAC,vallès oriental tv,www.votv.cat,,08409
1306,CAC,vallfogona ràdio,,,25680
1307,CAC,vilassar de dalt ràdio,www.vilassardedalt.org,,08339
1308,CAC,vilassar ràdio,vilassarradio.cat,,08340
1309,OJD,7televalencia,7televalencia.com,,
1310,OJD,actualidadcastellon,actualidadcastellon.com,,
1311,OJD,actualidadvalencia,actualidadvalencia.com,,
1312,OJD,agendadeisa,agendadeisa.com,,
1313,OJD,agronewscomunitatvalenciana,agronewscomunitatvalenciana.com,,
1314,OJD,algemesialdia,algemesialdia.com,,
1315,OJD,alicanteplaza,alicanteplaza.es,,
1316,OJD,aquimediosdecomunicacion,aquimediosdecomunicacion.com,,
1317,OJD,benissadigital,benissadigital.es,,
1318,OJD,betera,betera.com,,
1319,OJD,calpdigital,calpdigital.es,,
1320,OJD,camp-de-turia,camp-de-turia.es,,
1321,OJD,canal56,canal56.com,,
1322,OJD,castellonbase,castellonbase.com,,
1323,OJD,castellondiario,castellondiario.com,,
1324,OJD,castelloninformacion,castelloninformacion.com,,
1325,OJD,castellonplaza,castellonplaza.com,,
1326,OJD,cbnoticias,cbnoticias.com,,
1327,OJD,comarcal,comarcal.tv,,
1328,OJD,comarcalcv,comarcalcv.com,,
1329,OJD,copealcoy,copealcoy.es,,
1330,OJD,denia,denia.com,,
1331,OJD,deniadigital,deniadigital.es,,
1332,OJD,diadia,diadia.cat,,
1333,OJD,diaridigital,diaridigital.es,,
1334,OJD,diario siglo xxi,diario siglo xxi,,
1335,OJD,diariodealicante,diariodealicante.net,,
1336,OJD,e6d,e6d.es,,
1337,OJD,elcafedepipa,elcafedepipa.com,,
1338,OJD,eldiario,eldiario.es - comunidad valenciana,,
1339,OJD,eldiario,eldiario.es - la marina plaza,,
1340,OJD,elmeridiano,elmeridiano.es,,
1341,OJD,elperiodicodeaqui,elperiodicodeaqui.com,,
1342,OJD,elperiodicomediterraneo,elperiodicomediterraneo.com,,
1343,OJD,elperiodicvalencia,elperiodicvalencia.com,,
1344,OJD,emisorasmusicales,emisorasmusicales.net,,
1345,OJD,esdiario,esdiario.com - comunidadvalenciana,,
1346,OJD,europapress,europapress.es - comunitat valenciana,,
1347,OJD,gentdelescomarques,gentdelescomarques.com,,
1348,OJD,grupo digital de la marina alta (p),grupo digital de la marina alta (p),,
1349,OJD,hortanoticias,hortanoticias.com,,
1350,OJD,infonord,infonord.es,,
1351,OJD,infoturia,infoturia.com,,
1352,OJD,intercomarcal,intercomarcal.com,,
1353,OJD,interdiario,interdiario.es,,
1354,OJD,javea,javea.com,,
1355,OJD,lamarinaalta,lamarinaalta.com,,
1356,OJD,laveudelliria,laveudelliria.com,,
1357,OJD,lesmuntanyes,lesmuntanyes.com,,
1358,OJD,levante-emv,levante-emv.com,,
1359,OJD,lletraferit,lletraferit.com,,
1360,OJD,marinaalta,marinaalta.es,,
1361,OJD,monover,monover.com,,
1362,OJD,nosaltreslaveu,nosaltreslaveu.cat,,
1363,OJD,nostresport,nostresport.com,,
1364,OJD,noticiascv,noticiascv.com,,
1365,OJD,officialpress,officialpress.es,,
1366,OJD,pagina66,pagina66.com,,
1367,OJD,portaldexativa,portaldexativa.es,,
1368,OJD,proximiatv,proximiatv.com,,
1369,OJD,radiobanda,radiobanda.com,,
1370,OJD,radioesport914,radioesport914.com,,
1371,OJD,radiolitoral,radiolitoral.com,,
1372,OJD,revistauala,revistauala.com,,
1373,OJD,teleelx,teleelx.es,,
1374,OJD,teuladamorairadigital,teuladamorairadigital.es,,
1375,OJD,tv-a,tv-a.es,,
1376,OJD,valenciabase,valenciabase.com,,
1377,OJD,valenciabonita,valenciabonita.es,,
1378,OJD,valenciacity,valenciacity.es,,
1379,OJD,valenciadiari,valenciadiari.com,,
1380,OJD,valencianews,valencianews.es,,
1381,OJD,valencianoticias,valencianoticias.com,,
1382,OJD,valenciaplaza,valenciaplaza.com,,
1383,OJD,vila-realinformacio,vila-realinformacio.com,,
1384,OJD,viuvalencia,viuvalencia.com,,
1385,OJD,xabiaaldia,xabiaaldia.com,,
1386,OJD,artsmallorca,artsmallorca.com,,
1387,OJD,baleares-sinfronteras,baleares-sinfronteras.com,,
1388,OJD,canal4diario,canal4diario.com,,
1389,OJD,cronicabalear,cronicabalear.es,,
1390,OJD,diariodeibiza,diariodeibiza.es,,
1391,OJD,diariodemarratxi,diariodemarratxi.com,,
1392,OJD,economiademallorca,economiademallorca.com,,
1393,OJD,eldiario,eldiario.es - illes balears,,
1394,OJD,europapress,europapress.es - illes balears,,
1395,OJD,futboldesdemallorca,futboldesdemallorca.com,,
1396,OJD,gacetanautica,gacetanautica.es,,
1397,OJD,majorcadailybulletin,majorcadailybulletin.com,,
1398,OJD,mallorcaconfidencial,mallorcaconfidencial.com,,
1399,OJD,mallorcamagazin,mallorcamagazin.com,,
1400,OJD,mallorcazeitung,mallorcazeitung.es,,
1401,OJD,manacornoticias,manacornoticias.com,,
1402,OJD,okdiario,okdiario.com - okbaleares,,
1403,OJD,pasionporelmar,pasionporelmar.com,,
1404,OJD,periodicodeibiza,periodicodeibiza.es,,
1405,OJD,rac1,rac1.cat,,
1406,OJD,elnacional,elnacional.cat - català,,
1407,OJD,grup elmon,grup elmon.cat,,
1408,OJD,beteve,beteve.cat,,
1409,OJD,e-noticies - e-noticies,e-noticies - e-noticies.cat,,
1410,OJD,regió7,regió7.cat,,
1411,OJD,catalunyadiari,catalunyadiari.com,,
1412,OJD,grup racocatala (p),grup racocatala (p),,
1413,OJD,emporda,emporda.info,,
1414,OJD,elperiodico,elperiodico.cat,,
1415,OJD,som,som,,
1416,OJD,línia comunicació21,línia comunicació21,,
1417,OJD,catalunyareligio,catalunyareligio.cat - català,,
1418,OJD,radiosabadell,radiosabadell.fm,,
1419,OJD,monesport,monesport.cat,,
1420,OJD,liniaxarxa,liniaxarxa.cat,,
1421,OJD,cugat,cugat.cat,,
1422,OJD,eltriangle,eltriangle.eu - catala,,
1423,OJD,firescatalanes,firescatalanes.cat,,
1424,OJD,viumolinsderei,viumolinsderei.com,,
1425,OJD,elperiòdic,elperiòdic.ad,,
1426,OJD,viurealspirineus,viurealspirineus.cat,,
1427,OJD,junior-report,junior-report.cat,,
1428,OJD,thenewbarcelonapost,thenewbarcelonapost.cat - catala,,
1429,OJD,petitsapiens,petitsapiens.cat,,
1430,OJD,novatarrega,novatarrega.cat,,
1431,OJD,orgull,orgull.barcelona,,
1432,OJD,pirineustv,pirineustv.cat,,
1433,OJD,ràdio ciutat de tarragona,ràdio ciutat de tarragona,,
1434,OJD,pirineusdigital,pirineusdigital.cat,,
1435,OJD,culturab,culturab.cat,,
1436,OJD,aldia,aldia.cat,,
1437,OJD,sommontornes,sommontornes.cat,,
1438,OJD,plaurgelltv,plaurgelltv.cat,,
1439,OJD,garriguestv,garriguestv.cat,,
1440,OJD,sommontmelo,sommontmelo.cat,,
1441,OJD,amic,amic,,
1442,OJD,segarratv,segarratv.cat,,
1443,OJD,amicficcions,amicficcions.cat,,
1444,OJD,segriatv,segriatv.cat,,
1445,OJD,nogueratv,nogueratv.cat,,
1446,OJD,baix camp radio,baix camp radio,,
1447,OJD,ebreexperience,ebreexperience.com,,
1448,OJD,radiovalira,radiovalira.ad,,
1449,OJD,urgelltv,urgelltv.cat,,
1450,OJD,21radio,21radio.cat,,
1451,OJD,aue,aue.cat,,
1452,OJD,fembase,fembase.cat,,
1453,OJD,amicib,amicib.media,,
